,code,country,date,cases,daysGT100,logCases
6163,JOR,Jordan,2020-04-01,274.0,8.0,5.6131281063880705
6164,JOR,Jordan,2020-04-02,278.0,9.0,5.627621113690637
6165,JOR,Jordan,2020-04-03,299.0,10.0,5.700443573390687
6166,JOR,Jordan,2020-04-04,299.0,11.0,5.700443573390687
6167,JOR,Jordan,2020-04-05,323.0,12.0,5.777652323222656
6168,JOR,Jordan,2020-04-06,345.0,13.0,5.84354441703136
6169,JOR,Jordan,2020-04-07,349.0,14.0,5.855071922202427
6170,JOR,Jordan,2020-04-08,349.0,15.0,5.855071922202427
6171,JOR,Jordan,2020-04-09,358.0,16.0,5.8805329864007
6172,JOR,Jordan,2020-04-10,372.0,17.0,5.918893854273146
6173,JOR,Jordan,2020-04-11,372.0,18.0,5.918893854273146
6174,JOR,Jordan,2020-04-12,381.0,19.0,5.942799375126701
6175,JOR,Jordan,2020-04-13,389.0,20.0,5.963579343618446
6176,JOR,Jordan,2020-04-14,391.0,21.0,5.968707559985366
6177,JOR,Jordan,2020-04-15,397.0,22.0,5.983936280687191
6190,KAZ,Kazakhstan,2020-03-27,120.0,0.0,4.787491742782046
6191,KAZ,Kazakhstan,2020-03-28,193.0,1.0,5.262690188904886
6192,KAZ,Kazakhstan,2020-03-29,229.0,2.0,5.43372200355424
6193,KAZ,Kazakhstan,2020-03-30,284.0,3.0,5.648974238161206
6194,KAZ,Kazakhstan,2020-03-31,325.0,4.0,5.783825182329737
6195,KAZ,Kazakhstan,2020-04-01,340.0,5.0,5.8289456176102075
6196,KAZ,Kazakhstan,2020-04-02,348.0,6.0,5.8522024797744745
6197,KAZ,Kazakhstan,2020-04-03,386.0,7.0,5.955837369464831
6198,KAZ,Kazakhstan,2020-04-04,460.0,8.0,6.131226489483141
6199,KAZ,Kazakhstan,2020-04-05,460.0,9.0,6.131226489483141
6200,KAZ,Kazakhstan,2020-04-06,531.0,10.0,6.274762021241939
6201,KAZ,Kazakhstan,2020-04-07,670.0,11.0,6.507277712385012
6202,KAZ,Kazakhstan,2020-04-08,704.0,12.0,6.556778356158042
6203,KAZ,Kazakhstan,2020-04-09,759.0,13.0,6.63200177739563
6204,KAZ,Kazakhstan,2020-04-10,802.0,14.0,6.687108607866515
6205,KAZ,Kazakhstan,2020-04-11,840.0,15.0,6.733401891837359
6206,KAZ,Kazakhstan,2020-04-12,880.0,16.0,6.779921907472252
6207,KAZ,Kazakhstan,2020-04-13,961.0,17.0,6.8679744089702925
6208,KAZ,Kazakhstan,2020-04-14,1179.0,18.0,7.072421900537371
6209,KAZ,Kazakhstan,2020-04-15,1267.0,19.0,7.144407180321139
6230,KEN,Kenya,2020-04-03,110.0,0.0,4.700480365792417
6231,KEN,Kenya,2020-04-04,122.0,1.0,4.804021044733257
6232,KEN,Kenya,2020-04-05,126.0,2.0,4.836281906951478
6233,KEN,Kenya,2020-04-06,142.0,3.0,4.955827057601261
6234,KEN,Kenya,2020-04-07,158.0,4.0,5.062595033026967
6235,KEN,Kenya,2020-04-08,172.0,5.0,5.147494476813453
6236,KEN,Kenya,2020-04-09,179.0,6.0,5.187385805840755
6237,KEN,Kenya,2020-04-10,184.0,7.0,5.214935757608986
6238,KEN,Kenya,2020-04-11,189.0,8.0,5.241747015059643
6239,KEN,Kenya,2020-04-12,191.0,9.0,5.25227342804663
6240,KEN,Kenya,2020-04-13,197.0,10.0,5.2832037287379885
6241,KEN,Kenya,2020-04-14,208.0,11.0,5.337538079701318
6242,KEN,Kenya,2020-04-15,216.0,12.0,5.375278407684165
6258,OWID_KOS,Kosovo,2020-03-31,106.0,0.0,4.663439094112067
6259,OWID_KOS,Kosovo,2020-04-01,112.0,1.0,4.718498871295094
6260,OWID_KOS,Kosovo,2020-04-02,112.0,2.0,4.718498871295094
6261,OWID_KOS,Kosovo,2020-04-03,125.0,3.0,4.8283137373023015
6262,OWID_KOS,Kosovo,2020-04-04,126.0,4.0,4.836281906951478
6263,OWID_KOS,Kosovo,2020-04-05,132.0,5.0,4.882801922586371
6264,OWID_KOS,Kosovo,2020-04-06,140.0,6.0,4.941642422609304
6265,OWID_KOS,Kosovo,2020-04-07,145.0,7.0,4.976733742420574
6266,OWID_KOS,Kosovo,2020-04-08,184.0,8.0,5.214935757608986
6267,OWID_KOS,Kosovo,2020-04-09,184.0,9.0,5.214935757608986
6268,OWID_KOS,Kosovo,2020-04-10,227.0,10.0,5.424950017481403
6269,OWID_KOS,Kosovo,2020-04-11,250.0,11.0,5.521460917862246
6270,OWID_KOS,Kosovo,2020-04-12,283.0,12.0,5.645446897643238
6271,OWID_KOS,Kosovo,2020-04-13,362.0,13.0,5.8916442118257715
6272,OWID_KOS,Kosovo,2020-04-14,377.0,14.0,5.932245187448011
6273,OWID_KOS,Kosovo,2020-04-15,387.0,15.0,5.958424693029782
6345,KWT,Kuwait,2020-03-14,100.0,0.0,4.605170185988092
6346,KWT,Kuwait,2020-03-15,104.0,1.0,4.6443908991413725
6347,KWT,Kuwait,2020-03-16,112.0,2.0,4.718498871295094
6348,KWT,Kuwait,2020-03-17,123.0,3.0,4.812184355372417
6349,KWT,Kuwait,2020-03-18,130.0,4.0,4.867534450455582
6350,KWT,Kuwait,2020-03-19,142.0,5.0,4.955827057601261
6351,KWT,Kuwait,2020-03-20,148.0,6.0,4.997212273764115
6352,KWT,Kuwait,2020-03-21,159.0,7.0,5.0689042022202315
6353,KWT,Kuwait,2020-03-22,176.0,8.0,5.170483995038151
6354,KWT,Kuwait,2020-03-23,188.0,9.0,5.236441962829949
6355,KWT,Kuwait,2020-03-24,189.0,10.0,5.241747015059643
6356,KWT,Kuwait,2020-03-25,191.0,11.0,5.25227342804663
6357,KWT,Kuwait,2020-03-26,195.0,12.0,5.272999558563747
6358,KWT,Kuwait,2020-03-27,208.0,13.0,5.337538079701318
6359,KWT,Kuwait,2020-03-28,225.0,14.0,5.41610040220442
6360,KWT,Kuwait,2020-03-29,235.0,15.0,5.459585514144159
6361,KWT,Kuwait,2020-03-30,255.0,16.0,5.541263545158426
6362,KWT,Kuwait,2020-03-31,266.0,17.0,5.583496308781699
6363,KWT,Kuwait,2020-04-01,289.0,18.0,5.666426688112432
6364,KWT,Kuwait,2020-04-02,317.0,19.0,5.75890177387728
6365,KWT,Kuwait,2020-04-03,342.0,20.0,5.834810737062605
6366,KWT,Kuwait,2020-04-04,342.0,21.0,5.834810737062605
6367,KWT,Kuwait,2020-04-05,479.0,22.0,6.171700597410915
6368,KWT,Kuwait,2020-04-06,556.0,23.0,6.320768294250582
6369,KWT,Kuwait,2020-04-07,665.0,24.0,6.499787040655854
6370,KWT,Kuwait,2020-04-08,743.0,25.0,6.610696044717759
6371,KWT,Kuwait,2020-04-09,855.0,26.0,6.75110146893676
6372,KWT,Kuwait,2020-04-10,910.0,27.0,6.813444599510896
6373,KWT,Kuwait,2020-04-11,993.0,28.0,6.900730664045173
6374,KWT,Kuwait,2020-04-12,1154.0,29.0,7.050989447068045
6375,KWT,Kuwait,2020-04-13,1234.0,30.0,7.1180162044653335
6376,KWT,Kuwait,2020-04-14,1300.0,31.0,7.170119543449628
6377,KWT,Kuwait,2020-04-15,1355.0,32.0,7.2115567333138015
6391,KGZ,Kyrgyzstan,2020-04-01,107.0,0.0,4.672828834461906
6392,KGZ,Kyrgyzstan,2020-04-02,112.0,1.0,4.718498871295094
6393,KGZ,Kyrgyzstan,2020-04-03,125.0,2.0,4.8283137373023015
6394,KGZ,Kyrgyzstan,2020-04-04,144.0,3.0,4.969813299576001
6395,KGZ,Kyrgyzstan,2020-04-05,144.0,4.0,4.969813299576001
6396,KGZ,Kyrgyzstan,2020-04-06,216.0,5.0,5.375278407684165
6397,KGZ,Kyrgyzstan,2020-04-07,228.0,6.0,5.429345628954441
6398,KGZ,Kyrgyzstan,2020-04-08,270.0,7.0,5.598421958998375
6399,KGZ,Kyrgyzstan,2020-04-09,280.0,8.0,5.634789603169249
6400,KGZ,Kyrgyzstan,2020-04-10,298.0,9.0,5.697093486505405
6401,KGZ,Kyrgyzstan,2020-04-11,339.0,10.0,5.82600010738045
6402,KGZ,Kyrgyzstan,2020-04-12,377.0,11.0,5.932245187448011
6403,KGZ,Kyrgyzstan,2020-04-13,419.0,12.0,6.037870919922137
6404,KGZ,Kyrgyzstan,2020-04-14,430.0,13.0,6.063785208687608
6405,KGZ,Kyrgyzstan,2020-04-15,449.0,14.0,6.1070228877422545
6442,LVA,Latvia,2020-03-21,111.0,0.0,4.709530201312334
6443,LVA,Latvia,2020-03-22,124.0,1.0,4.820281565605037
6444,LVA,Latvia,2020-03-23,139.0,2.0,4.9344739331306915
6445,LVA,Latvia,2020-03-24,180.0,3.0,5.19295685089021
6446,LVA,Latvia,2020-03-25,197.0,4.0,5.2832037287379885
6447,LVA,Latvia,2020-03-26,221.0,5.0,5.3981627015177525
6448,LVA,Latvia,2020-03-27,244.0,6.0,5.497168225293202
6449,LVA,Latvia,2020-03-28,280.0,7.0,5.634789603169249
6450,LVA,Latvia,2020-03-29,305.0,8.0,5.720311776607412
6451,LVA,Latvia,2020-03-30,376.0,9.0,5.929589143389895
6452,LVA,Latvia,2020-03-31,376.0,10.0,5.929589143389895
6453,LVA,Latvia,2020-04-01,398.0,11.0,5.986452005284438
6454,LVA,Latvia,2020-04-02,446.0,12.0,6.100318952020064
6455,LVA,Latvia,2020-04-03,458.0,13.0,6.126869184114185
6456,LVA,Latvia,2020-04-04,493.0,14.0,6.20050917404269
6457,LVA,Latvia,2020-04-05,509.0,15.0,6.2324480165505225
6458,LVA,Latvia,2020-04-06,533.0,16.0,6.278521424165844
6459,LVA,Latvia,2020-04-07,542.0,17.0,6.295266001439646
6460,LVA,Latvia,2020-04-08,548.0,18.0,6.306275286948016
6461,LVA,Latvia,2020-04-09,577.0,19.0,6.3578422665081
6462,LVA,Latvia,2020-04-10,589.0,20.0,6.3784261836515865
6463,LVA,Latvia,2020-04-11,612.0,21.0,6.416732282512326
6464,LVA,Latvia,2020-04-12,630.0,22.0,6.4457198193855785
6465,LVA,Latvia,2020-04-13,651.0,23.0,6.478509642208569
6466,LVA,Latvia,2020-04-14,655.0,24.0,6.484635235635252
6467,LVA,Latvia,2020-04-15,657.0,25.0,6.48768401848461
6541,LBN,Lebanon,2020-03-17,120.0,0.0,4.787491742782046
6542,LBN,Lebanon,2020-03-18,120.0,1.0,4.787491742782046
6543,LBN,Lebanon,2020-03-19,133.0,2.0,4.890349128221754
6544,LBN,Lebanon,2020-03-20,149.0,3.0,5.003946305945459
6545,LBN,Lebanon,2020-03-21,163.0,4.0,5.093750200806762
6546,LBN,Lebanon,2020-03-22,230.0,5.0,5.438079308923196
6547,LBN,Lebanon,2020-03-23,248.0,6.0,5.5134287461649825
6548,LBN,Lebanon,2020-03-24,267.0,7.0,5.58724865840025
6549,LBN,Lebanon,2020-03-25,304.0,8.0,5.717027701406222
6550,LBN,Lebanon,2020-03-26,333.0,9.0,5.808142489980444
6551,LBN,Lebanon,2020-03-27,368.0,10.0,5.908082938168931
6552,LBN,Lebanon,2020-03-28,391.0,11.0,5.968707559985366
6553,LBN,Lebanon,2020-03-29,412.0,12.0,6.021023349349527
6554,LBN,Lebanon,2020-03-30,438.0,13.0,6.082218910376446
6555,LBN,Lebanon,2020-03-31,446.0,14.0,6.100318952020064
6556,LBN,Lebanon,2020-04-01,463.0,15.0,6.137727054086234
6557,LBN,Lebanon,2020-04-02,479.0,16.0,6.171700597410915
6558,LBN,Lebanon,2020-04-03,494.0,17.0,6.202535517187923
6559,LBN,Lebanon,2020-04-04,494.0,18.0,6.202535517187923
6560,LBN,Lebanon,2020-04-05,520.0,19.0,6.253828811575473
6561,LBN,Lebanon,2020-04-06,527.0,20.0,6.267200548541362
6562,LBN,Lebanon,2020-04-07,541.0,21.0,6.293419278846481
6563,LBN,Lebanon,2020-04-08,548.0,22.0,6.306275286948016
6564,LBN,Lebanon,2020-04-09,575.0,23.0,6.354370040797351
6565,LBN,Lebanon,2020-04-10,582.0,24.0,6.366470447731438
6566,LBN,Lebanon,2020-04-11,609.0,25.0,6.411818267709897
6567,LBN,Lebanon,2020-04-12,619.0,26.0,6.428105272684596
6568,LBN,Lebanon,2020-04-13,630.0,27.0,6.4457198193855785
6569,LBN,Lebanon,2020-04-14,632.0,28.0,6.448889394146858
6570,LBN,Lebanon,2020-04-15,641.0,29.0,6.46302945692067
6732,LTU,Lithuania,2020-03-22,105.0,0.0,4.653960350157523
6733,LTU,Lithuania,2020-03-23,143.0,1.0,4.962844630259907
6734,LTU,Lithuania,2020-03-24,179.0,2.0,5.187385805840755
6735,LTU,Lithuania,2020-03-25,209.0,3.0,5.342334251964811
6736,LTU,Lithuania,2020-03-26,274.0,4.0,5.6131281063880705
6737,LTU,Lithuania,2020-03-27,299.0,5.0,5.700443573390687
6738,LTU,Lithuania,2020-03-28,358.0,6.0,5.8805329864007
6739,LTU,Lithuania,2020-03-29,394.0,7.0,5.976350909297934
6740,LTU,Lithuania,2020-03-30,484.0,8.0,6.182084906716632
6741,LTU,Lithuania,2020-03-31,484.0,9.0,6.182084906716632
6742,LTU,Lithuania,2020-04-01,533.0,10.0,6.278521424165844
6743,LTU,Lithuania,2020-04-02,581.0,11.0,6.364750756851911
6744,LTU,Lithuania,2020-04-03,649.0,12.0,6.47543271670409
6745,LTU,Lithuania,2020-04-04,771.0,13.0,6.647688373563329
6746,LTU,Lithuania,2020-04-05,771.0,14.0,6.647688373563329
6747,LTU,Lithuania,2020-04-06,811.0,15.0,6.698268054115413
6748,LTU,Lithuania,2020-04-07,843.0,16.0,6.736966958001855
6749,LTU,Lithuania,2020-04-08,880.0,17.0,6.779921907472252
6750,LTU,Lithuania,2020-04-09,912.0,18.0,6.815639990074331
6751,LTU,Lithuania,2020-04-10,955.0,19.0,6.86171134048073
6752,LTU,Lithuania,2020-04-11,999.0,20.0,6.906754778648554
6753,LTU,Lithuania,2020-04-12,1053.0,21.0,6.959398512133975
6754,LTU,Lithuania,2020-04-13,1062.0,22.0,6.967909201801884
6755,LTU,Lithuania,2020-04-14,1070.0,23.0,6.975413927455952
6756,LTU,Lithuania,2020-04-15,1070.0,24.0,6.975413927455952
7042,LUX,Luxembourg,2020-03-18,140.0,0.0,4.941642422609304
7043,LUX,Luxembourg,2020-03-19,210.0,1.0,5.3471075307174685
7044,LUX,Luxembourg,2020-03-20,345.0,2.0,5.84354441703136
7045,LUX,Luxembourg,2020-03-21,484.0,3.0,6.182084906716632
7046,LUX,Luxembourg,2020-03-22,670.0,4.0,6.507277712385012
7047,LUX,Luxembourg,2020-03-23,798.0,5.0,6.682108597449809
7048,LUX,Luxembourg,2020-03-24,875.0,6.0,6.774223886357614
7049,LUX,Luxembourg,2020-03-25,1099.0,7.0,7.002155954403621
7050,LUX,Luxembourg,2020-03-26,1333.0,8.0,7.195187320178709
7051,LUX,Luxembourg,2020-03-27,1453.0,9.0,7.2813856635702825
7052,LUX,Luxembourg,2020-03-28,1605.0,10.0,7.380879035564116
7053,LUX,Luxembourg,2020-03-29,1831.0,11.0,7.5126175446745105
7054,LUX,Luxembourg,2020-03-30,1950.0,12.0,7.575584651557793
7055,LUX,Luxembourg,2020-03-31,1988.0,13.0,7.59488438721652
7056,LUX,Luxembourg,2020-04-01,2178.0,14.0,7.686162303492906
7057,LUX,Luxembourg,2020-04-02,2319.0,15.0,7.7488913372555315
7058,LUX,Luxembourg,2020-04-03,2487.0,16.0,7.818832443803404
7059,LUX,Luxembourg,2020-04-04,2612.0,17.0,7.867871490396322
7060,LUX,Luxembourg,2020-04-05,2729.0,18.0,7.911690520708339
7061,LUX,Luxembourg,2020-04-06,2804.0,19.0,7.938802248154481
7062,LUX,Luxembourg,2020-04-07,2843.0,20.0,7.952615111651
7063,LUX,Luxembourg,2020-04-08,2970.0,21.0,7.996317231796746
7064,LUX,Luxembourg,2020-04-09,3034.0,22.0,8.017637159908478
7065,LUX,Luxembourg,2020-04-10,3115.0,23.0,8.043984431221553
7066,LUX,Luxembourg,2020-04-11,3223.0,24.0,8.078067881815437
7067,LUX,Luxembourg,2020-04-12,3270.0,25.0,8.0925452638913
7068,LUX,Luxembourg,2020-04-13,3281.0,26.0,8.0959035329611
7069,LUX,Luxembourg,2020-04-14,3292.0,27.0,8.09925056179696
7070,LUX,Luxembourg,2020-04-15,3307.0,28.0,8.103796712981794
7145,MKD,Macedonia,2020-03-23,114.0,0.0,4.736198448394496
7146,MKD,Macedonia,2020-03-24,136.0,1.0,4.912654885736052
7147,MKD,Macedonia,2020-03-25,148.0,2.0,4.997212273764115
7148,MKD,Macedonia,2020-03-26,177.0,3.0,5.176149732573829
7149,MKD,Macedonia,2020-03-27,201.0,4.0,5.303304908059076
7150,MKD,Macedonia,2020-03-28,219.0,5.0,5.389071729816501
7151,MKD,Macedonia,2020-03-29,241.0,6.0,5.484796933490655
7152,MKD,Macedonia,2020-03-30,259.0,7.0,5.556828061699537
7153,MKD,Macedonia,2020-03-31,285.0,8.0,5.652489180268651
7154,MKD,Macedonia,2020-04-01,329.0,9.0,5.796057750765372
7155,MKD,Macedonia,2020-04-02,354.0,10.0,5.869296913133774
7156,MKD,Macedonia,2020-04-03,354.0,11.0,5.869296913133774
7157,MKD,Macedonia,2020-04-04,430.0,12.0,6.063785208687608
7158,MKD,Macedonia,2020-04-05,483.0,13.0,6.180016653652572
7159,MKD,Macedonia,2020-04-06,483.0,14.0,6.180016653652572
7160,MKD,Macedonia,2020-04-07,570.0,15.0,6.345636360828596
7161,MKD,Macedonia,2020-04-08,599.0,16.0,6.395261598115449
7162,MKD,Macedonia,2020-04-09,617.0,17.0,6.424869023905388
7163,MKD,Macedonia,2020-04-10,663.0,18.0,6.4967749901858625
7164,MKD,Macedonia,2020-04-11,711.0,19.0,6.566672429803241
7165,MKD,Macedonia,2020-04-12,760.0,20.0,6.633318433280377
7166,MKD,Macedonia,2020-04-13,828.0,21.0,6.71901315438526
7167,MKD,Macedonia,2020-04-14,854.0,22.0,6.74993119378857
7168,MKD,Macedonia,2020-04-15,908.0,23.0,6.811244378601294
7190,MDG,Madagascar,2020-04-11,102.0,0.0,4.624972813284271
7191,MDG,Madagascar,2020-04-12,102.0,1.0,4.624972813284271
7192,MDG,Madagascar,2020-04-13,106.0,2.0,4.663439094112067
7193,MDG,Madagascar,2020-04-14,106.0,3.0,4.663439094112067
7194,MDG,Madagascar,2020-04-15,108.0,4.0,4.68213122712422
7277,MYS,Malaysia,2020-03-10,117.0,0.0,4.762173934797756
7278,MYS,Malaysia,2020-03-11,129.0,1.0,4.859812404361672
7279,MYS,Malaysia,2020-03-12,149.0,2.0,5.003946305945459
7280,MYS,Malaysia,2020-03-13,158.0,3.0,5.062595033026967
7281,MYS,Malaysia,2020-03-14,197.0,4.0,5.2832037287379885
7282,MYS,Malaysia,2020-03-15,238.0,5.0,5.472270673671475
7283,MYS,Malaysia,2020-03-16,428.0,6.0,6.059123195581797
7284,MYS,Malaysia,2020-03-17,553.0,7.0,6.315358001522335
7285,MYS,Malaysia,2020-03-18,673.0,8.0,6.511745329644728
7286,MYS,Malaysia,2020-03-19,790.0,9.0,6.672032945461067
7287,MYS,Malaysia,2020-03-20,900.0,10.0,6.802394763324311
7288,MYS,Malaysia,2020-03-21,1030.0,11.0,6.937314081223682
7289,MYS,Malaysia,2020-03-22,1183.0,12.0,7.075808863978387
7290,MYS,Malaysia,2020-03-23,1306.0,13.0,7.174724309836376
7291,MYS,Malaysia,2020-03-24,1518.0,14.0,7.325148957955575
7292,MYS,Malaysia,2020-03-25,1624.0,15.0,7.392647520721623
7293,MYS,Malaysia,2020-03-26,1796.0,16.0,7.493317248862145
7294,MYS,Malaysia,2020-03-27,2031.0,17.0,7.616283561580385
7295,MYS,Malaysia,2020-03-28,2161.0,18.0,7.6783263565068856
7296,MYS,Malaysia,2020-03-29,2320.0,19.0,7.749322464660356
7297,MYS,Malaysia,2020-03-30,2470.0,20.0,7.8119734296220225
7298,MYS,Malaysia,2020-03-31,2626.0,21.0,7.873217054862741
7299,MYS,Malaysia,2020-04-01,2626.0,22.0,7.873217054862741
7300,MYS,Malaysia,2020-04-02,2908.0,23.0,7.97522083865341
7301,MYS,Malaysia,2020-04-03,3116.0,24.0,8.044305406990638
7302,MYS,Malaysia,2020-04-04,3333.0,25.0,8.11162807830774
7303,MYS,Malaysia,2020-04-05,3483.0,26.0,8.155649270366002
7304,MYS,Malaysia,2020-04-06,3662.0,27.0,8.205764725234456
7305,MYS,Malaysia,2020-04-07,3793.0,28.0,8.2409125416889
7306,MYS,Malaysia,2020-04-08,3963.0,29.0,8.284756593190435
7307,MYS,Malaysia,2020-04-09,4119.0,30.0,8.323365694436081
7308,MYS,Malaysia,2020-04-10,4228.0,31.0,8.349484346990128
7309,MYS,Malaysia,2020-04-11,4346.0,32.0,8.377011160816375
7310,MYS,Malaysia,2020-04-12,4530.0,33.0,8.41847721847708
7311,MYS,Malaysia,2020-04-13,4683.0,34.0,8.451694209183541
7312,MYS,Malaysia,2020-04-14,4817.0,35.0,8.479906606630221
7313,MYS,Malaysia,2020-04-15,4987.0,36.0,8.514589805546123
7368,MLI,Mali,2020-04-12,105.0,0.0,4.653960350157523
7369,MLI,Mali,2020-04-13,116.0,1.0,4.7535901911063645
7370,MLI,Mali,2020-04-14,123.0,2.0,4.812184355372417
7371,MLI,Mali,2020-04-15,144.0,3.0,4.969813299576001
7386,MLT,Malta,2020-03-24,107.0,0.0,4.672828834461906
7387,MLT,Malta,2020-03-25,120.0,1.0,4.787491742782046
7388,MLT,Malta,2020-03-26,129.0,2.0,4.859812404361672
7389,MLT,Malta,2020-03-27,134.0,3.0,4.897839799950911
7390,MLT,Malta,2020-03-28,139.0,4.0,4.9344739331306915
7391,MLT,Malta,2020-03-29,149.0,5.0,5.003946305945459
7392,MLT,Malta,2020-03-30,151.0,6.0,5.017279836814924
7393,MLT,Malta,2020-03-31,156.0,7.0,5.049856007249537
7394,MLT,Malta,2020-04-01,167.0,8.0,5.117993812416755
7395,MLT,Malta,2020-04-02,188.0,9.0,5.236441962829949
7396,MLT,Malta,2020-04-03,195.0,10.0,5.272999558563747
7397,MLT,Malta,2020-04-04,202.0,11.0,5.308267697401205
7398,MLT,Malta,2020-04-05,213.0,12.0,5.3612921657094255
7399,MLT,Malta,2020-04-06,234.0,13.0,5.455321115357702
7400,MLT,Malta,2020-04-07,241.0,14.0,5.484796933490655
7401,MLT,Malta,2020-04-08,293.0,15.0,5.680172609017068
7402,MLT,Malta,2020-04-09,299.0,16.0,5.700443573390687
7403,MLT,Malta,2020-04-10,337.0,17.0,5.820082930352362
7404,MLT,Malta,2020-04-11,350.0,18.0,5.857933154483459
7405,MLT,Malta,2020-04-12,370.0,19.0,5.91350300563827
7406,MLT,Malta,2020-04-13,378.0,20.0,5.934894195619588
7407,MLT,Malta,2020-04-14,384.0,21.0,5.950642552587727
7408,MLT,Malta,2020-04-15,393.0,22.0,5.973809611869261
7450,MUS,Mauritius,2020-03-29,102.0,0.0,4.624972813284271
7451,MUS,Mauritius,2020-03-30,110.0,1.0,4.700480365792417
7452,MUS,Mauritius,2020-03-31,128.0,2.0,4.852030263919617
7453,MUS,Mauritius,2020-04-01,143.0,3.0,4.962844630259907
7454,MUS,Mauritius,2020-04-02,154.0,4.0,5.0369526024136295
7455,MUS,Mauritius,2020-04-03,169.0,5.0,5.1298987149230735
7456,MUS,Mauritius,2020-04-04,186.0,6.0,5.225746673713202
7457,MUS,Mauritius,2020-04-05,196.0,7.0,5.278114659230517
7458,MUS,Mauritius,2020-04-06,227.0,8.0,5.424950017481403
7459,MUS,Mauritius,2020-04-07,244.0,9.0,5.497168225293202
7460,MUS,Mauritius,2020-04-08,268.0,10.0,5.5909869805108565
7461,MUS,Mauritius,2020-04-09,273.0,11.0,5.60947179518496
7462,MUS,Mauritius,2020-04-10,314.0,12.0,5.749392985908253
7463,MUS,Mauritius,2020-04-11,318.0,13.0,5.762051382780177
7464,MUS,Mauritius,2020-04-12,319.0,14.0,5.765191102784844
7465,MUS,Mauritius,2020-04-13,324.0,15.0,5.780743515792329
7466,MUS,Mauritius,2020-04-14,324.0,16.0,5.780743515792329
7467,MUS,Mauritius,2020-04-15,324.0,17.0,5.780743515792329
7539,MEX,Mexico,2020-03-19,118.0,0.0,4.770684624465665
7540,MEX,Mexico,2020-03-20,164.0,1.0,5.099866427824199
7541,MEX,Mexico,2020-03-21,203.0,2.0,5.313205979041787
7542,MEX,Mexico,2020-03-22,251.0,3.0,5.5254529391317835
7543,MEX,Mexico,2020-03-23,316.0,4.0,5.755742213586912
7544,MEX,Mexico,2020-03-24,367.0,5.0,5.905361848054571
7545,MEX,Mexico,2020-03-25,405.0,6.0,6.003887067106539
7546,MEX,Mexico,2020-03-26,475.0,7.0,6.163314804034641
7547,MEX,Mexico,2020-03-27,585.0,8.0,6.371611847231857
7548,MEX,Mexico,2020-03-28,717.0,9.0,6.57507584059962
7549,MEX,Mexico,2020-03-29,848.0,10.0,6.742880635791903
7550,MEX,Mexico,2020-03-30,993.0,11.0,6.900730664045173
7551,MEX,Mexico,2020-03-31,1094.0,12.0,6.9975959829819265
7552,MEX,Mexico,2020-04-01,1215.0,13.0,7.102499355774649
7553,MEX,Mexico,2020-04-02,1378.0,14.0,7.228388451573604
7554,MEX,Mexico,2020-04-03,1510.0,15.0,7.31986492980897
7555,MEX,Mexico,2020-04-04,1688.0,16.0,7.431299675155903
7556,MEX,Mexico,2020-04-05,1890.0,17.0,7.5443321080536885
7557,MEX,Mexico,2020-04-06,2143.0,18.0,7.669961995473577
7558,MEX,Mexico,2020-04-07,2439.0,19.0,7.79934339821592
7559,MEX,Mexico,2020-04-08,2785.0,20.0,7.932003152361385
7560,MEX,Mexico,2020-04-09,3181.0,21.0,8.064950891749143
7561,MEX,Mexico,2020-04-10,3441.0,22.0,8.14351740579748
7562,MEX,Mexico,2020-04-11,3844.0,23.0,8.254268770090183
7563,MEX,Mexico,2020-04-12,4219.0,24.0,8.347353412124338
7564,MEX,Mexico,2020-04-13,4661.0,25.0,8.446985296372741
7565,MEX,Mexico,2020-04-14,5014.0,26.0,8.519989278718239
7566,MEX,Mexico,2020-04-15,5399.0,27.0,8.593969030218288
7581,MDA,Moldova,2020-03-24,109.0,0.0,4.6913478822291435
7582,MDA,Moldova,2020-03-25,125.0,1.0,4.8283137373023015
7583,MDA,Moldova,2020-03-26,149.0,2.0,5.003946305945459
7584,MDA,Moldova,2020-03-27,177.0,3.0,5.176149732573829
7585,MDA,Moldova,2020-03-28,199.0,4.0,5.293304824724492
7586,MDA,Moldova,2020-03-29,231.0,5.0,5.442417710521793
7587,MDA,Moldova,2020-03-30,263.0,6.0,5.572154032177765
7588,MDA,Moldova,2020-03-31,298.0,7.0,5.697093486505405
7589,MDA,Moldova,2020-04-01,353.0,8.0,5.8664680569332965
7590,MDA,Moldova,2020-04-02,423.0,9.0,6.0473721790462776
7591,MDA,Moldova,2020-04-03,505.0,10.0,6.22455842927536
7592,MDA,Moldova,2020-04-04,591.0,11.0,6.3818160174060985
7593,MDA,Moldova,2020-04-05,752.0,12.0,6.62273632394984
7594,MDA,Moldova,2020-04-06,864.0,13.0,6.761572768804055
7595,MDA,Moldova,2020-04-07,965.0,14.0,6.872128101338986
7596,MDA,Moldova,2020-04-08,1056.0,15.0,6.962243464266207
7597,MDA,Moldova,2020-04-09,1174.0,16.0,7.068172000388042
7598,MDA,Moldova,2020-04-10,1289.0,17.0,7.161622002939187
7599,MDA,Moldova,2020-04-11,1438.0,18.0,7.271008538280992
7600,MDA,Moldova,2020-04-12,1560.0,19.0,7.352441100243583
7601,MDA,Moldova,2020-04-13,1662.0,20.0,7.415776975415394
