,popDensity,gdp,gapPop,urbanPop,ruralPop,urbanPct,ruralPct,lifeExpectancy,medianAge,regionCode,subRegionCode,m49,totalCases,totalDeaths,totalRecovered,activeCases,criticalCases,casesMPop,deathsMPop,totalTests,testsMPop,calcPop,pdi,idv,mas,uai,ltowvs,ivr,date,cases,daysGT100,logCases,casesPop,logCasesPop,logCasesMPop,slope,intercept,rvalue,pvalue,stderr,slopePop,interceptPop,rvaluePop,pvaluePop,stderrPop
testsMPop,-0.0023234789280650358,0.2682131310592111,-0.2938232060409576,-0.26239826638667385,-0.2920455166294349,0.25335825034349696,-0.253358246600545,0.36705045684875365,0.17880021175229505,0.14542619919966313,0.11230250692918035,-0.10753483742799672,-0.03891082268868973,-0.05355073318062166,-0.008629375745197511,-0.04150566348648617,-0.08320511120524013,0.6851634133973896,0.016318171200851894,0.002043161563630942,1.0,-0.29544137386785413,-0.3658995271917134,0.2016480934445232,-0.32423946229022627,-0.13192166912981737,-0.030021367440997336,0.20436656855908011,0.027526574711383447,-0.03349011037231444,,-0.11006003198623496,0.8520271938277434,0.5580525021389369,0.503991826718077,-0.09261919837064926,-0.006397019823447597,-0.0865108075422655,-0.022970732866131684,0.024027030682833166,-0.09261919837064919,0.6153789476513946,-0.08651080754226506,-0.022970732866131684,0.024027030682832157
calcPop,-0.07717329181697732,-0.2711001222282266,0.9999656118482032,0.9890868031025241,0.9845269317141049,-0.26018782320428435,0.2601878200080495,-0.2322892104630927,-0.10496160696316245,-0.11461100528634163,-0.17075708592398187,-0.14429787511341918,0.2480269542665481,0.15091178837611535,0.5598631969960746,0.14865419658662474,0.11877492207324836,-0.18534117093329416,-0.09977813132474403,0.5602411339775971,-0.29544137386785413,1.0,0.1830673170951418,-0.19439659711524687,0.2142428831715973,-0.22575877351154297,0.22765727145140283,-0.19342827027044598,-0.7417088389910593,0.38064645177542206,,0.3505794635170489,-0.20785442455797187,-0.33057696058212394,-0.3195110958837797,0.3173390922686514,0.22543227141204997,-0.009656711548489016,-0.022341711286209178,0.3007608141573737,0.3173390922686515,-0.5348259529315698,-0.009656711548488892,-0.022341711286209175,0.300760814157374
pdi,0.1330257525309038,-0.15066796360961712,0.18111456444137353,0.16092007701533792,0.20281967329210482,-0.19130952215724234,0.19130952049083363,-0.641830021497348,-0.49145920027748213,0.0353168565441649,-0.19277891528996016,0.21052019600376123,-0.14544024405537073,-0.1206260964934737,-0.06458128969461312,-0.15111557139186155,-0.11277529127936786,-0.4688802249042925,-0.1906257135024554,-0.19819339702744315,-0.3658995271917134,0.1830673170951418,1.0,-0.7201150359233703,0.17576203710441798,0.23384530724809013,-0.00985792335878403,-0.5453006513906357,0.014781347953654971,-0.1487522880666808,,-0.2739823982573993,-0.48468840031139854,-0.5716940426382142,-0.5841382294180814,-0.24270841565583898,-0.22606038443703846,0.016530631491513473,0.02025200953152752,-0.16352977800354718,-0.24270841565583903,-0.34645686599689707,0.016530631491513473,0.020252009531527528,-0.16352977800354754
idv,-0.2647204555960665,0.1968358885417023,-0.19259132121940994,-0.14489879448153697,-0.24708049198505763,0.2789297377183113,-0.2789297381756027,0.5223602617832669,0.4122016109018171,-0.17495039334982235,0.26131903673705265,-0.18059303630699833,0.38968706254184543,0.44234360724843624,0.15906130467629556,0.39817657211574353,0.38531217563429027,0.5115899274121399,0.48697676936727446,0.39942001231029284,0.2016480934445232,-0.19439659711524687,-0.7201150359233703,1.0,-0.018223502456135195,-0.1941231644669235,-0.04555853659635448,0.5953063419971244,0.008598126172571496,0.3670422297782924,,0.4871718916282093,0.37591270712285524,0.585383676694856,0.6455040188173119,0.5216660911496349,-0.015485435829760566,0.3280688754117742,-0.2124192184262752,-0.005978350617358786,0.521666091149635,0.10349530840094741,0.32806887541177476,-0.2124192184262752,-0.005978350617359477
mas,0.05995420169671292,-0.03099502867098834,0.21488833781691488,0.24659316771462847,0.16959148215250688,-0.11956219894997613,0.11956219856277717,-0.10810311304286145,-0.06941363329345997,-0.12487051364917685,-0.13076535369211348,-0.16180453263236477,0.17932532756360198,0.1659546385168306,0.2335502427313298,0.14778222578223713,0.10820037655597955,-0.1608002198173615,0.006290398780224632,0.22713793521076056,-0.32423946229022627,0.2142428831715973,0.17576203710441798,-0.018223502456135195,1.0,0.15115995125473847,0.18134274088417082,-0.18999989032208123,-0.23273176228477058,0.2035562439720106,,0.1882082103698329,-0.24986721021170463,-0.32940189315819046,-0.23340300924383206,0.2592796003930055,-0.1767979576304656,0.23797606454176948,-0.07110932947478375,-0.019947471891582514,0.2592796003930054,-0.5121843298661483,0.23797606454176756,-0.07110932947478375,-0.01994747189158082
uai,-0.4153994209825373,-0.2157852688951704,-0.22417164334049372,-0.21094749816759598,-0.2342465234914142,-0.13358739712592205,0.13358739111064374,-0.07073717828423956,0.07048832417726775,0.06588013026795944,0.08690187097206081,-0.028304359260237062,-0.07266722244888335,0.011852784727394743,-0.05645552216873328,-0.07749817861653094,0.02331160266641107,-0.0002620447743831002,0.13495445612174473,-0.06430952722788982,-0.13192166912981737,-0.22575877351154297,0.23384530724809013,-0.1941231644669235,0.15115995125473847,1.0,0.03576334539251165,-0.35497948863983037,0.22710791939369535,-0.07786304514676833,,-0.00736971281602479,-0.013340665173708082,-0.0019870198024518424,-0.03315866704697845,-0.024832826354648306,0.10733566437229547,-0.033209859713066184,0.1362888890572863,0.0069719996813317996,-0.02483282635464824,0.03622481145734426,-0.03320985971306478,0.13628888905728637,0.00697199968132995
ltowvs,0.22009655237250472,0.17820198564212877,0.2318785085382545,0.2321140467609303,0.2227061180463942,0.23234075381438585,-0.23234076240750234,0.3226080038908815,0.5278766040751074,0.3941352738246431,0.051724599104624173,-0.23315670069239353,-0.05596494966127087,0.010158245590443102,0.19764406076214108,-0.11408254219501693,-0.09222748170305978,0.027524330913980866,0.20715622937969314,0.02095283324071681,-0.030021367440997336,0.22765727145140283,-0.00985792335878403,-0.04555853659635448,0.18134274088417082,0.03576334539251165,1.0,-0.15434325242833313,-0.5255602601361884,0.002962008446816691,,0.06728240638949613,-0.05674610259586701,-0.0028594951742454675,0.09407547302859524,0.045699396877935554,0.09643048432384928,-0.0544817078194476,0.3611558490195107,0.02545073639554039,0.045699396877935665,-0.03260114767734848,-0.054481707819445294,0.3611558490195107,0.025450736395537084
ivr,-0.18649503813321738,0.49878927827174674,-0.19183322255787824,-0.14948527678339232,-0.2403519602048072,0.4369544751082644,-0.43695446444588565,0.4171483748058023,0.1870200778519231,-0.10553990459587263,0.2744392898751806,-0.04975613106121792,0.1559019449686349,0.11739526924657225,-0.08063378679885772,0.19897821907000898,0.11369739258470979,0.37221775978100824,0.19803195197856827,0.12466760938655294,0.20436656855908011,-0.19342827027044598,-0.5453006513906357,0.5953063419971244,-0.18999989032208123,-0.35497948863983037,-0.15434325242833313,1.0,0.13023670670709833,0.12993583659066468,,0.24828618146593004,0.3560700042162668,0.4589582228026158,0.4870045811655505,0.242803242134763,0.05624451847306969,0.03611723939329266,-0.1553330502412232,0.09052299749511676,0.24280324213476287,0.2238393857691312,0.03611723939329154,-0.15533305024122318,0.09052299749511744
date,-0.15166917258241655,0.008612491172610983,-0.74437384232326,-0.7488652563446149,-0.715107702750987,-0.08349899178298373,0.0834989994939676,-0.2634141690785449,-0.2818966069586675,-0.10808880301627792,0.30128996601006963,0.1561578314109046,-0.2796669206914487,-0.3113336622034603,-0.6700548434701072,-0.14873428926842444,-0.21202092198758177,-0.03618525609486234,-0.19163649040949712,-0.4063041319848793,0.027526574711383447,-0.7417088389910593,0.014781347953654971,0.008598126172571496,-0.23273176228477058,0.22710791939369535,-0.5255602601361884,0.13023670670709833,1.0,-0.39959184192191394,,-0.40993983687075525,0.10001386084653377,0.11641412069023303,-0.014677141205291214,-0.348850664030851,-0.3116694496225356,0.15292340268481147,-0.2454025289370346,-0.3950669043020416,-0.34885066403085124,0.36721240998858756,0.15292340268481075,-0.2454025289370346,-0.3950669043020403
cases,-0.1250073510684494,0.007031291142304674,0.3816538389311729,0.46647288230329037,0.26855084483714803,0.010691900367122779,-0.010691903850610963,0.11010306404103797,0.15904761925813585,-0.2864807047503505,-0.17097885156614073,0.18159777284738424,0.9697777309304599,0.8733872841145432,0.7433103990009822,0.9104015022877555,0.9158288905971884,0.34503292548041137,0.4177205291198906,0.920039426195616,-0.03349011037231444,0.38064645177542206,-0.1487522880666808,0.3670422297782924,0.2035562439720106,-0.07786304514676833,0.002962008446816691,0.12993583659066468,-0.39959184192191394,1.0,,0.7610889817806797,0.08690053740948946,0.20387129492694653,0.3110359340981902,0.7939554425150529,-0.005269731497107489,0.21738786999860604,-0.050683814396046925,0.18407453465295764,0.793955442515053,-0.47461146213038724,0.2173878699986076,-0.05068381439604692,0.1840745346529553
daysGT100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logCases,-0.34988880359274493,-0.12260709536474965,0.35154474978093225,0.4030171669116668,0.2797811254633559,-0.08455699058755015,0.08455698169109913,0.15968053545733132,0.19661931491851187,-0.16791013672173632,0.06981296927535731,-0.03164699857394413,0.6584511481679101,0.7139151848141266,0.7625627365369005,0.5526436266448609,0.6729923512954288,0.4159914758990963,0.5834680953920044,0.6480597546531596,-0.11006003198623496,0.3505794635170489,-0.2739823982573993,0.4871718916282093,0.1882082103698329,-0.00736971281602479,0.06728240638949613,0.24828618146593004,-0.40993983687075525,0.7610889817806797,,1.0,0.16697092987984977,0.3719458372908016,0.4318279034475948,0.9585406167923404,0.36397058761403805,0.07058581552658191,0.015459494817132687,0.5482398915576301,0.9585406167923405,-0.4202036613377311,0.07058581552658245,0.015459494817132694,0.5482398915576288
casesPop,-0.16151311230396914,0.2425698295326021,-0.20671416034813203,-0.21692064627894886,-0.19007200833527024,0.19440167402945094,-0.194401665897592,0.436570431161069,0.23597102398161662,0.22235379162559685,0.20851361836240873,-0.021858572392502697,0.05013652307251536,0.12000840365541628,0.06044655826120481,0.03564828780571665,0.07476546948934908,0.9182376369654957,0.381894332287411,0.010116563113110415,0.8520271938277434,-0.20785442455797187,-0.48468840031139854,0.37591270712285524,-0.24986721021170463,-0.013340665173708082,-0.05674610259586701,0.3560700042162668,0.10001386084653377,0.08690053740948946,,0.16697092987984977,1.0,0.7578185524292451,0.7151701268981404,0.15537994838784266,0.12495104332227266,0.010989223288312873,-0.10141142096429567,0.12672783977784396,0.1553799483878427,0.5771544320608553,0.0109892232883129,-0.10141142096429565,0.12672783977784322
