,popDensity,gdp,gapPop,urbanPop,ruralPop,urbanPct,ruralPct,lifeExpectancy,medianAge,regionCode,subRegionCode,m49,totalCases,totalDeaths,totalRecovered,activeCases,criticalCases,casesMPop,deathsMPop,totalTests,testsMPop,calcPop,pdi,idv,mas,uai,ltowvs,ivr,date,cases,daysGT100,logCases,casesPop,logCasesPop,logCasesMPop,slope,intercept,rvalue,pvalue,stderr,slopePop,interceptPop,rvaluePop,pvaluePop,stderrPop
idv,-0.4913916207712003,0.17739684856492635,-0.2918686507604368,-0.25460026307355804,-0.3294703841818098,0.07794752099233396,-0.07794752435001867,0.20991964700424165,0.2499275046245775,-0.35675065498549313,0.5608680645614582,0.09906534864078621,0.36259301491732965,0.4226973099289175,-0.032057563514909446,0.4073509652058395,0.36086155400018255,0.5046887696514798,0.43498415362305,0.34488302607876486,0.1717750248791672,-0.29151600605855915,-0.6492572876554686,1.0,-0.10531735661772346,0.1439609927245761,-0.38253883123410004,0.6873370664311104,0.4907714933741756,0.3390438738829804,,0.4471660567696161,0.47374045211765314,0.6104407147831896,0.6375852803190306,0.5087871665446927,-0.11735538046740787,0.40304900945516653,-0.37394252927975885,-0.07669082981696862,0.5087871665446928,0.03923569877817304,0.4030490094551669,-0.37394252927975885,-0.07669082981696812
mas,0.03567437274618423,-0.17832953194127632,0.225887623740536,0.26086883121623183,0.17959987381374393,-0.2746227104424185,0.2746227151345244,0.005626250260262603,0.20260847130727125,-0.18018038225891314,-0.3332577536356796,-0.22254224201739412,0.1791729705381217,0.15845846812181255,0.2641649904270492,0.14487056466539283,0.06977519589183886,-0.024923497729407308,-0.0494004227226208,0.24827209134967673,-0.012146404792248914,0.22433470973334776,0.13652804987028191,-0.10531735661772346,1.0,0.3050168315832105,0.3011904122994075,-0.305158833221786,-0.28384986017074626,0.18693029403946404,,0.09674530792512104,-0.059925917317429175,-0.3353913286731594,-0.2443209275203292,0.20193873572750248,-0.20657637960223738,0.15408977870759227,-0.1079126470662451,0.012313665396432307,0.20193873572750243,-0.5299444513538123,0.1540897787075908,-0.1079126470662451,0.01231366539643467
uai,-0.4686834168651368,-0.3275882102947284,-0.18975344829277815,-0.16312033261632516,-0.21697717742786254,-0.12548443197339113,0.12548441912285718,0.23270346778065124,0.34570864413581803,0.10858174231508314,0.04947122777849229,-0.2819262281553111,0.08728979253501712,0.2621283316071192,0.18243760807202178,0.0363767844498862,0.23954324081352865,0.4514087812082815,0.5047267014438761,0.08666730772494298,-0.042509149428858986,-0.19203452012871527,-0.021552416410623155,0.1439609927245761,0.3050168315832105,1.0,0.31822406166111883,-0.19461409213410533,-0.014153467249382443,0.08503869522872706,,0.31369119973117227,0.404921136109278,0.15887700461914156,0.24470916468363726,0.27503889979560253,0.22377505941059905,-0.17808013877673454,0.27214395163360017,0.3132111578203844,0.27503889979560264,-0.09580438407160907,-0.1780801387767355,0.27214395163360017,0.3132111578203855
ltowvs,0.17173823204250016,0.014226455741883255,0.23081696565470514,0.20888858931256163,0.2513818766063092,0.03366109553708792,-0.03366111310352183,0.3001834791000971,0.5408305916782169,0.4748845195365353,0.0640244961985526,-0.13450812733515746,-0.27175192467266945,-0.2306879084192998,0.014870960833257358,-0.30396040886969267,-0.30590369415162005,-0.023681331411042103,0.05316368901239115,-0.15289683060208986,0.06037209468739878,0.22835324712011207,0.21289474322048405,-0.38253883123410004,0.3011904122994075,0.31822406166111883,1.0,-0.43402262889219057,-0.4547937981876689,-0.2490365634450857,,-0.12242052398154112,-0.007026490813300744,-0.27121217920727864,-0.218639268460939,-0.13749521102117263,0.03467500954348713,-0.08291704022705466,0.4059936462882585,-0.10218549022080434,-0.1374952110211728,-0.11110649325409025,-0.08291704022705591,0.4059936462882585,-0.1021854902208034
ivr,-0.37973189317795986,0.2896651452332753,-0.3503616914662306,-0.33456665306993916,-0.36328911850882945,0.11025472521652406,-0.11025470960212741,0.0014437347902256327,-0.12356826286144348,-0.2898541463808671,0.5695814141392506,0.24697291470365976,0.07341397182416123,-0.010989122011489483,-0.38765630807764795,0.17686819941537674,0.061224369927012745,0.222356683441503,0.07895572601584504,-0.018982045102981,-0.07200848160306174,-0.34924768982632304,-0.5433196602740861,0.6873370664311104,-0.305158833221786,-0.19461409213410533,-0.43402262889219057,1.0,0.6496587976850007,0.05022898205339515,,0.07404794582504873,0.3106733627443283,0.4502772645821977,0.4340709520731222,0.10623683463808371,-0.08458427157517485,0.19640263431899133,-0.29650215901613536,-0.13095921093648716,0.10623683463808371,0.3174103708615944,0.19640263431898972,-0.29650215901613536,-0.13095921093648402
date,0.006592707666467719,0.4768388592453959,-0.8886598115817073,-0.8784922807009381,-0.884373339298684,0.4244685005886159,-0.4244684922870351,0.306511676137526,0.010718034632905622,-0.1115108008406289,0.4479442493185601,0.17781266674326476,-0.07668218389755103,-0.056410435977928254,-0.5491119820587774,0.03837246728401219,0.03237171060957301,0.289309529888748,0.15349770208695307,-0.2203591997389363,0.2102446867317296,-0.8876583500407149,-0.40063740745374765,0.4907714933741756,-0.28384986017074626,-0.014153467249382443,-0.4547937981876689,0.6496587976850007,1.0,-0.12743184258875132,,-0.20553029926425836,0.34861335402249566,0.5170799755223677,0.5134072177172958,-0.10487791423631385,-0.3532381344901436,0.20068731991133928,-0.1932228119786566,-0.3401687542385495,-0.1048779142363138,0.574542474111851,0.20068731991134026,-0.1932228119786565,-0.34016875423855
cases,-0.21974049614074892,-0.06481375232174962,0.2704569316471987,0.3605879936002701,0.161231529125556,-0.19053062700330342,0.19053062659609946,-0.23805981658481015,-0.020953409914576834,-0.5037559469960269,-0.2531673948552467,0.3580012347923847,0.992219132628812,0.8476791552900239,0.6070319260300437,0.9567283529408259,0.9236689434487667,0.3810609791175587,0.2543172305941023,0.9259891632853046,-0.00908071556041607,0.2706417792846398,-0.05741732820812654,0.3390438738829804,0.18693029403946404,0.08503869522872706,-0.2490365634450857,0.05022898205339515,-0.12743184258875132,1.0,,0.7400002768208936,0.22946020738075548,0.26797065197000886,0.32692440750061313,0.8068476892718967,-0.08407035012409309,0.26411295264757056,-0.11802469622189596,0.16495829814330512,0.8068476892718965,-0.6088403015080817,0.26411295264757073,-0.11802469622189594,0.16495829814330532
daysGT100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logCases,-0.5802519449933449,-0.40756552265259177,0.3121324038906172,0.35011570776709955,0.2644994038378494,-0.5115789256363112,0.5115789201104239,-0.3441669016574798,-0.007963822322216851,-0.13974844468755038,0.11449271927052974,0.14273710197874065,0.6994978665944065,0.7683310423993587,0.7897538118889545,0.5920859120049841,0.7275514390552403,0.618572349361404,0.5524449350982088,0.6618351216888515,0.062202080058556784,0.3128768951095398,-0.143563844729454,0.4471660567696161,0.09674530792512104,0.31369119973117227,-0.12242052398154112,0.07404794582504873,-0.20553029926425836,0.7400002768208936,,1.0,0.495929027576139,0.5512622199069664,0.5537448904624159,0.9420231370963749,0.3516150998834,0.08718303649372196,-0.09308363387521203,0.5446983925138474,0.942023137096375,-0.4264462502610278,0.08718303649372147,-0.09308363387521204,0.5446983925138483
casesPop,-0.3288455345608817,0.11924476634247942,-0.2742991842449329,-0.28162603180533263,-0.2595420274833588,-0.11513814072680156,0.11513814469909414,0.2499310331294892,0.3496991001945887,0.20824430486304665,0.4735660614753121,0.20421023947182876,0.18966652188667238,0.36506548075962614,0.20222523572676188,0.1489914078335286,0.3051319839578524,0.9525973177781292,0.7616108162232819,0.10032186278492762,0.45240340781739824,-0.27407972600487607,-0.3758817270227912,0.47374045211765314,-0.059925917317429175,0.404921136109278,-0.007026490813300744,0.3106733627443283,0.34861335402249566,0.22946020738075548,,0.495929027576139,1.0,0.837064285535338,0.8378984258104841,0.4837547422113302,0.14380993071473497,0.217008816931271,-0.22396338180790115,0.19758663302286272,0.48375474221133,0.3243689814420989,0.2170088169312688,-0.22396338180790115,0.19758663302286744
