,Entity,code,popDensity,gdp,gapPop,urbanPop,ruralPop,urbanPct,ruralPct,lifeExpectancy,medianAge,globalCode,globalName,regionCode,regionName,subRegionCode,subRegionName,interRegionCode,interRegionName,country,m49,ldc,lldc,sids,development,countryWom,totalCases,totalDeaths,totalRecovered,activeCases,criticalCases,casesMPop,deathsMPop,totalTests,testsMPop,calcPop,pdi,idv,mas,uai,ltowvs,ivr,date,cases,daysGT100,logCases,casesPop,logCasesPop,logCasesMPop,,
1374,China,CHN,146.0576461,13569.89153,1397028553,761027100,610192900,55.5,44.5,76.092,37,1,World,142,Asia,30,Eastern Asia,,,China,156,,,,Developing,China,82341,3342,77892,1107,95,57,2,,,1444578947,80,20,66,30,87,24,1586217600,82698,79,11.3229507,5.72E-05,-9.768133033,4.043051268,,
1375,China,CHN,146.0576461,13569.89153,1397028553,761027100,610192900,55.5,44.5,76.092,37,1,World,142,Asia,30,Eastern Asia,,,China,156,,,,Developing,China,82341,3342,77892,1107,95,57,2,,,1444578947,80,20,66,30,87,24,1586304000,82784,80,11.32399008,5.73E-05,-9.767093645,4.043051268,,
1376,China,CHN,146.0576461,13569.89153,1397028553,761027100,610192900,55.5,44.5,76.092,37,1,World,142,Asia,30,Eastern Asia,,,China,156,,,,Developing,China,82341,3342,77892,1107,95,57,2,,,1444578947,80,20,66,30,87,24,1586390400,82870,81,11.32502839,5.74E-05,-9.766055336,4.043051268,,
1377,China,CHN,146.0576461,13569.89153,1397028553,761027100,610192900,55.5,44.5,76.092,37,1,World,142,Asia,30,Eastern Asia,,,China,156,,,,Developing,China,82341,3342,77892,1107,95,57,2,,,1444578947,80,20,66,30,87,24,1586476800,82925,82,11.32569186,5.74E-05,-9.765391866,4.043051268,,
1378,China,CHN,146.0576461,13569.89153,1397028553,761027100,610192900,55.5,44.5,76.092,37,1,World,142,Asia,30,Eastern Asia,,,China,156,,,,Developing,China,82341,3342,77892,1107,95,57,2,,,1444578947,80,20,66,30,87,24,1586563200,83004,83,11.32664408,5.75E-05,-9.764439652,4.043051268,,
1379,China,CHN,146.0576461,13569.89153,1397028553,761027100,610192900,55.5,44.5,76.092,37,1,World,142,Asia,30,Eastern Asia,,,China,156,,,,Developing,China,82341,3342,77892,1107,95,57,2,,,1444578947,80,20,66,30,87,24,1586649600,83097,84,11.32776388,5.75E-05,-9.763319851,4.043051268,,
1380,China,CHN,146.0576461,13569.89153,1397028553,761027100,610192900,55.5,44.5,76.092,37,1,World,142,Asia,30,Eastern Asia,,,China,156,,,,Developing,China,82341,3342,77892,1107,95,57,2,,,1444578947,80,20,66,30,87,24,1586736000,83209,85,11.32911079,5.76E-05,-9.761972936,4.043051268,,
1381,China,CHN,146.0576461,13569.89153,1397028553,761027100,610192900,55.5,44.5,76.092,37,1,World,142,Asia,30,Eastern Asia,,,China,156,,,,Developing,China,82341,3342,77892,1107,95,57,2,,,1444578947,80,20,66,30,87,24,1586822400,83303,86,11.33023984,5.77E-05,-9.760843888,4.043051268,,
1382,China,CHN,146.0576461,13569.89153,1397028553,761027100,610192900,55.5,44.5,76.092,37,1,World,142,Asia,30,Eastern Asia,,,China,156,,,,Developing,China,82341,3342,77892,1107,95,57,2,,,1444578947,80,20,66,30,87,24,1586908800,83352,87,11.33082788,5.77E-05,-9.760255847,4.043051268,,
1391,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1584576000,102,0,4.624972813,2.00E-06,-13.12043287,4.110873864,,
1392,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1584662400,128,1,4.852030264,2.51E-06,-12.89337542,4.110873864,,
1393,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1584748800,158,2,5.062595033,3.10E-06,-12.68281065,4.110873864,,
1394,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1584835200,210,3,5.347107531,4.13E-06,-12.39829815,4.110873864,,
1395,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1584921600,235,4,5.459585514,4.62E-06,-12.28582017,4.110873864,,
1396,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1585008000,306,5,5.723585102,6.01E-06,-12.02182058,4.110873864,,
1397,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1585094400,378,6,5.934894196,7.43E-06,-11.81051149,4.110873864,,
1398,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1585180800,470,7,6.152732695,9.23E-06,-11.59267299,4.110873864,,
1399,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1585267200,491,8,6.196444128,9.65E-06,-11.54896155,4.110873864,,
1400,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1585353600,539,9,6.289715571,1.06E-05,-11.45569011,4.110873864,,
1401,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1585440000,608,10,6.410174882,1.19E-05,-11.3352308,4.110873864,,
1402,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1585526400,702,11,6.553933404,1.38E-05,-11.19147228,4.110873864,,
1403,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1585612800,798,12,6.682108597,1.57E-05,-11.06329708,4.110873864,,
1404,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1585699200,906,13,6.809039306,1.78E-05,-10.93636638,4.110873864,,
1405,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1585785600,1065,14,6.970730078,2.09E-05,-10.7746756,4.110873864,,
1406,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1585872000,1161,15,7.057036982,2.28E-05,-10.6883687,4.110873864,,
1407,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1585958400,1267,16,7.14440718,2.49E-05,-10.6009985,4.110873864,,
1408,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1586044800,1406,17,7.248504072,2.76E-05,-10.49690161,4.110873864,,
1409,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1586131200,1485,18,7.303170051,2.92E-05,-10.44223563,4.110873864,,
1410,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1586217600,1579,19,7.364547014,3.10E-05,-10.38085867,4.110873864,,
1411,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1586304000,1780,20,7.484368643,3.50E-05,-10.26103704,4.110873864,,
1412,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1586390400,2054,21,7.62754439,4.04E-05,-10.11786129,4.110873864,,
1413,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1586476800,2223,22,7.706612914,4.37E-05,-10.03879277,4.110873864,,
1414,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1586563200,2473,23,7.813187268,4.86E-05,-9.932218414,4.110873864,,
1415,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1586649600,2709,24,7.904334842,5.32E-05,-9.841070839,4.110873864,,
1416,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1586736000,2776,25,7.928766322,5.45E-05,-9.81663936,4.110873864,,
1417,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1586822400,2852,26,7.955775782,5.60E-05,-9.7896299,4.110873864,,
1418,Colombia,COL,43.46885714,12985.38313,48228697,38469138,9759559,79.764,20.236,74.2,30.1,1,World,19,Americas,419,Latin America and the Caribbean,5,South America,Colombia,170,,,,Developing,Colombia,3105,131,452,2522,106,61,3,45423,893,50901639,67,13,64,80,13,83,1586908800,2979,27,7.999342953,5.85E-05,-9.746062729,4.110873864,,
1432,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1584748800,113,0,4.727387819,2.22E-05,-10.71528878,4.812184355,,
1433,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1584835200,117,1,4.762173935,2.30E-05,-10.68050266,4.812184355,,
1434,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1584921600,134,2,4.8978398,2.63E-05,-10.54483679,4.812184355,,
1435,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1585008000,158,3,5.062595033,3.10E-05,-10.38008156,4.812184355,,
1436,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1585094400,177,4,5.176149733,3.48E-05,-10.26652686,4.812184355,,
1437,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1585180800,201,5,5.303304908,3.95E-05,-10.13937169,4.812184355,,
1438,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1585267200,231,6,5.442417711,4.54E-05,-10.00025888,4.812184355,,
1439,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1585353600,263,7,5.572154032,5.17E-05,-9.870522562,4.812184355,,
1440,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1585440000,295,8,5.686975356,5.80E-05,-9.755701238,4.812184355,,
1441,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1585526400,314,9,5.749392986,6.17E-05,-9.693283609,4.812184355,,
1442,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1585612800,330,10,5.799092654,6.48E-05,-9.64358394,4.812184355,,
1443,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1585699200,347,11,5.84932478,6.82E-05,-9.593351815,4.812184355,,
1444,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1585785600,375,12,5.926926026,7.37E-05,-9.515750568,4.812184355,,
1445,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1585872000,396,13,5.981414211,7.78E-05,-9.461262383,4.812184355,,
1446,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1585958400,416,14,6.03068526,8.17E-05,-9.411991334,4.812184355,,
1447,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1586044800,435,15,6.075346031,8.55E-05,-9.367330563,4.812184355,,
1448,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1586131200,454,16,6.118097198,8.92E-05,-9.324579396,4.812184355,,
1449,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1586217600,467,17,6.146329258,9.18E-05,-9.296347337,4.812184355,,
1450,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1586304000,483,18,6.180016654,9.49E-05,-9.262659941,4.812184355,,
1451,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1586390400,502,19,6.21860012,9.86E-05,-9.224076475,4.812184355,,
1452,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1586476800,539,20,6.289715571,0.000105906,-9.152961024,4.812184355,,
1453,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1586563200,558,21,6.324358962,0.000109639,-9.118317632,4.812184355,,
1454,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1586649600,577,22,6.357842267,0.000113372,-9.084834328,4.812184355,,
1455,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1586736000,595,23,6.388561406,0.000116909,-9.054115189,4.812184355,,
1456,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1586822400,612,24,6.416732283,0.000120249,-9.025944312,4.812184355,,
1457,Costa Rica,CRI,94.1608304,14738.60762,4807852,3695411,1112441,76.862,23.138,79.634,31.4,1,World,19,Americas,419,Latin America and the Caribbean,13,Central America,Costa Rica,188,,,,Developing,Costa Rica,626,4,67,555,11,123,0.8,9089,1784,5089431,35,15,21,86,,,1586908800,618,25,6.426488457,0.000121428,-9.016188137,4.812184355,,
1535,Croatia,HRV,75.11801287,20983.98528,4236016,2360534,1843070,56.155,43.845001,77.27560976,42.599998,1,World,150,Europe,39,Southern Europe,,,Croatia,191,,,,Developed,Croatia,1741,33,473,1235,31,424,8,19256,4691,4106132,73,33,40,80,58,33,1584662400,104,0,4.644390899,2.53E-05,-10.58360112,6.049733455,,
1536,Croatia,HRV,75.11801287,20983.98528,4236016,2360534,1843070,56.155,43.845001,77.27560976,42.599998,1,World,150,Europe,39,Southern Europe,,,Croatia,191,,,,Developed,Croatia,1741,33,473,1235,31,424,8,19256,4691,4106132,73,33,40,80,58,33,1584748800,126,1,4.836281907,3.07E-05,-10.39171012,6.049733455,,
1537,Croatia,HRV,75.11801287,20983.98528,4236016,2360534,1843070,56.155,43.845001,77.27560976,42.599998,1,World,150,Europe,39,Southern Europe,,,Croatia,191,,,,Developed,Croatia,1741,33,473,1235,31,424,8,19256,4691,4106132,73,33,40,80,58,33,1584835200,206,2,5.327876169,5.02E-05,-9.900115855,6.049733455,,
1538,Croatia,HRV,75.11801287,20983.98528,4236016,2360534,1843070,56.155,43.845001,77.27560976,42.599998,1,World,150,Europe,39,Southern Europe,,,Croatia,191,,,,Developed,Croatia,1741,33,473,1235,31,424,8,19256,4691,4106132,73,33,40,80,58,33,1584921600,235,3,5.459585514,5.72E-05,-9.76840651,6.049733455,,
1539,Croatia,HRV,75.11801287,20983.98528,4236016,2360534,1843070,56.155,43.845001,77.27560976,42.599998,1,World,150,Europe,39,Southern Europe,,,Croatia,191,,,,Developed,Croatia,1741,33,473,1235,31,424,8,19256,4691,4106132,73,33,40,80,58,33,1585008000,306,4,5.723585102,7.45E-05,-9.504406922,6.049733455,,
1540,Croatia,HRV,75.11801287,20983.98528,4236016,2360534,1843070,56.155,43.845001,77.27560976,42.599998,1,World,150,Europe,39,Southern Europe,,,Croatia,191,,,,Developed,Croatia,1741,33,473,1235,31,424,8,19256,4691,4106132,73,33,40,80,58,33,1585094400,382,5,5.945420609,9.30E-05,-9.282571416,6.049733455,,
1541,Croatia,HRV,75.11801287,20983.98528,4236016,2360534,1843070,56.155,43.845001,77.27560976,42.599998,1,World,150,Europe,39,Southern Europe,,,Croatia,191,,,,Developed,Croatia,1741,33,473,1235,31,424,8,19256,4691,4106132,73,33,40,80,58,33,1585180800,418,6,6.035481433,0.000101799,-9.192510592,6.049733455,,
1542,Croatia,HRV,75.11801287,20983.98528,4236016,2360534,1843070,56.155,43.845001,77.27560976,42.599998,1,World,150,Europe,39,Southern Europe,,,Croatia,191,,,,Developed,Croatia,1741,33,473,1235,31,424,8,19256,4691,4106132,73,33,40,80,58,33,1585267200,495,7,6.204557763,0.000120551,-9.023434262,6.049733455,,
1543,Croatia,HRV,75.11801287,20983.98528,4236016,2360534,1843070,56.155,43.845001,77.27560976,42.599998,1,World,150,Europe,39,Southern Europe,,,Croatia,191,,,,Developed,Croatia,1741,33,473,1235,31,424,8,19256,4691,4106132,73,33,40,80,58,33,1585353600,586,8,6.37331979,0.000142713,-8.854672235,6.049733455,,
1544,Croatia,HRV,75.11801287,20983.98528,4236016,2360534,1843070,56.155,43.845001,77.27560976,42.599998,1,World,150,Europe,39,Southern Europe,,,Croatia,191,,,,Developed,Croatia,1741,33,473,1235,31,424,8,19256,4691,4106132,73,33,40,80,58,33,1585440000,657,9,6.487684018,0.000160005,-8.740308006,6.049733455,,
1545,Croatia,HRV,75.11801287,20983.98528,4236016,2360534,1843070,56.155,43.845001,77.27560976,42.599998,1,World,150,Europe,39,Southern Europe,,,Croatia,191,,,,Developed,Croatia,1741,33,473,1235,31,424,8,19256,4691,4106132,73,33,40,80,58,33,1585526400,713,10,6.56948142,0.000173643,-8.658510604,6.049733455,,
1546,Croatia,HRV,75.11801287,20983.98528,4236016,2360534,1843070,56.155,43.845001,77.27560976,42.599998,1,World,150,Europe,39,Southern Europe,,,Croatia,191,,,,Developed,Croatia,1741,33,473,1235,31,424,8,19256,4691,4106132,73,33,40,80,58,33,1585612800,790,11,6.672032945,0.000192395,-8.555959079,6.049733455,,
1547,Croatia,HRV,75.11801287,20983.98528,4236016,2360534,1843070,56.155,43.845001,77.27560976,42.599998,1,World,150,Europe,39,Southern Europe,,,Croatia,191,,,,Developed,Croatia,1741,33,473,1235,31,424,8,19256,4691,4106132,73,33,40,80,58,33,1585699200,867,12,6.765038977,0.000211148,-8.462953047,6.049733455,,
1548,Croatia,HRV,75.11801287,20983.98528,4236016,2360534,1843070,56.155,43.845001,77.27560976,42.599998,1,World,150,Europe,39,Southern Europe,,,Croatia,191,,,,Developed,Croatia,1741,33,473,1235,31,424,8,19256,4691,4106132,73,33,40,80,58,33,1585785600,963,13,6.870053412,0.000234527,-8.357938612,6.049733455,,
1549,Croatia,HRV,75.11801287,20983.98528,4236016,2360534,1843070,56.155,43.845001,77.27560976,42.599998,1,World,150,Europe,39,Southern Europe,,,Croatia,191,,,,Developed,Croatia,1741,33,473,1235,31,424,8,19256,4691,4106132,73,33,40,80,58,33,1585872000,1011,14,6.918695219,0.000246217,-8.309296805,6.049733455,,
1550,Croatia,HRV,75.11801287,20983.98528,4236016,2360534,1843070,56.155,43.845001,77.27560976,42.599998,1,World,150,Europe,39,Southern Europe,,,Croatia,191,,,,Developed,Croatia,1741,33,473,1235,31,424,8,19256,4691,4106132,73,33,40,80,58,33,1585958400,1079,15,6.983789965,0.000262778,-8.244202059,6.049733455,,
