,Entity,code,popDensity,gdp,gapPop,urbanPop,ruralPop,urbanPct,ruralPct,lifeExpectancy,medianAge,globalCode,globalName,regionCode,regionName,subRegionCode,subRegionName,interRegionCode,interRegionName,country,m49,ldc,lldc,sids,development,countryWom,totalCases,totalDeaths,totalRecovered,activeCases,criticalCases,casesMPop,deathsMPop,totalTests,testsMPop,calcPop,pdi,idv,mas,uai,ltowvs,ivr,date,cases,daysGT100,logCases,casesPop,logCasesPop,logCasesMPop
3903,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,1,World,150,Europe,39,Southern Europe,,,Italy,380,,,,Developed,Italy,165155,21645.0,38092.0,105418,3079.0,2732.0,358.0,1117404.0,18481.0,60452050,50.0,76.0,70.0,75.0,61.0,30.0,1586476800,143626.0,46.0,11.87496797770297,0.0023758664925341657,-6.04239306907133,7.912789220690681
3904,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,1,World,150,Europe,39,Southern Europe,,,Italy,380,,,,Developed,Italy,165155,21645.0,38092.0,105418,3079.0,2732.0,358.0,1117404.0,18481.0,60452050,50.0,76.0,70.0,75.0,61.0,30.0,1586563200,147577.0,47.0,11.902105352448023,0.0024412240775953833,-6.015255694326277,7.912789220690681
3905,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,1,World,150,Europe,39,Southern Europe,,,Italy,380,,,,Developed,Italy,165155,21645.0,38092.0,105418,3079.0,2732.0,358.0,1117404.0,18481.0,60452050,50.0,76.0,70.0,75.0,61.0,30.0,1586649600,152271.0,48.0,11.933417107095016,0.0025188723955597864,-5.9839439396792855,7.912789220690681
3906,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,1,World,150,Europe,39,Southern Europe,,,Italy,380,,,,Developed,Italy,165155,21645.0,38092.0,105418,3079.0,2732.0,358.0,1117404.0,18481.0,60452050,50.0,76.0,70.0,75.0,61.0,30.0,1586736000,156363.0,49.0,11.959935506215542,0.0025865624077264543,-5.957425540558759,7.912789220690681
3907,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,1,World,150,Europe,39,Southern Europe,,,Italy,380,,,,Developed,Italy,165155,21645.0,38092.0,105418,3079.0,2732.0,358.0,1117404.0,18481.0,60452050,50.0,76.0,70.0,75.0,61.0,30.0,1586822400,159516.0,50.0,11.9798995096556,0.0026387194478929995,-5.937461537118701,7.912789220690681
3908,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,1,World,150,Europe,39,Southern Europe,,,Italy,380,,,,Developed,Italy,165155,21645.0,38092.0,105418,3079.0,2732.0,358.0,1117404.0,18481.0,60452050,50.0,76.0,70.0,75.0,61.0,30.0,1586908800,162488.0,51.0,11.998359431871322,0.0026878823795057406,-5.919001614902979,7.912789220690681
3996,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1582329600,105.0,0.0,4.653960350157523,8.277301193986508e-07,-14.00457867844729,4.219507705176107
3997,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1582416000,132.0,1.0,4.882801922586371,1.040575007244018e-06,-13.775737106018441,4.219507705176107
3998,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1582502400,144.0,2.0,4.969813299576001,1.1351727351752925e-06,-13.688725729028812,4.219507705176107
3999,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1582588800,144.0,3.0,4.969813299576001,1.1351727351752925e-06,-13.688725729028812,4.219507705176107
4000,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1582675200,164.0,4.0,5.099866427824199,1.2928356150607497e-06,-13.558672600780614,4.219507705176107
4001,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1582761600,186.0,5.0,5.225746673713202,1.4662647829347527e-06,-13.432792354891612,4.219507705176107
4002,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1582848000,210.0,6.0,5.3471075307174685,1.6554602387973016e-06,-13.311431497887344,4.219507705176107
4003,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1582934400,230.0,7.0,5.438079308923196,1.8131231186827588e-06,-13.220459719681617,4.219507705176107
4004,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1583020800,239.0,8.0,5.476463551931511,1.8840714146312146e-06,-13.182075476673303,4.219507705176107
4005,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1583107200,254.0,9.0,5.537334267018537,2.0023185745453076e-06,-13.121204761586275,4.219507705176107
4006,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1583193600,254.0,10.0,5.537334267018537,2.0023185745453076e-06,-13.121204761586275,4.219507705176107
4007,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1583280000,268.0,11.0,5.5909869805108565,2.1126825904651277e-06,-13.067552048093956,4.219507705176107
4008,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1583366400,317.0,12.0,5.75890177387728,2.498956646184498e-06,-12.899637254727532,4.219507705176107
4009,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1583452800,349.0,13.0,5.855071922202427,2.7512172540012296e-06,-12.803467106402385,4.219507705176107
4010,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1583539200,408.0,14.0,6.0112671744041615,3.2163227496633287e-06,-12.647271854200651,4.219507705176107
4011,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1583625600,455.0,15.0,6.12029741895095,3.5868305173941534e-06,-12.538241609653863,4.219507705176107
4012,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1583712000,488.0,16.0,6.1903154058531475,3.846974269205158e-06,-12.468223622751665,4.219507705176107
4013,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1583798400,514.0,17.0,6.2422232654551655,4.0519360130562525e-06,-12.416315763149647,4.219507705176107
4014,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1583884800,568.0,18.0,6.342121418721152,4.4776257887469866e-06,-12.316417609883661,4.219507705176107
4015,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1583971200,619.0,19.0,6.428105272684596,4.879666132454903e-06,-12.230433755920217,4.219507705176107
4016,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1584057600,675.0,20.0,6.51471269087253,5.321122196134184e-06,-12.143826337732284,4.219507705176107
4017,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1584144000,737.0,21.0,6.602587892189336,5.809877123779101e-06,-12.055951136415477,4.219507705176107
4018,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1584230400,780.0,22.0,6.659293919683638,6.148852315532834e-06,-11.999245108921176,4.219507705176107
4019,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1584316800,814.0,23.0,6.70196036600254,6.416879211338111e-06,-11.956578662602272,4.219507705176107
4020,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1584403200,824.0,24.0,6.714170529909472,6.49571065128084e-06,-11.944368498695342,4.219507705176107
4021,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1584489600,829.0,25.0,6.720220155135295,6.5351263712522044e-06,-11.938318873469518,4.219507705176107
4022,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1584576000,873.0,26.0,6.771935555839602,6.881984707000211e-06,-11.886603472765211,4.219507705176107
4023,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1584662400,950.0,27.0,6.856461984594587,7.488986794559221e-06,-11.802077044010225,4.219507705176107
4024,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1584748800,1007.0,28.0,6.914730892718563,7.938326002232775e-06,-11.743808135886251,4.219507705176107
4025,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1584835200,1046.0,29.0,6.952728644624869,8.245768618009417e-06,-11.705810383979944,4.219507705176107
4026,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1584921600,1089.0,30.0,6.9930151229329605,8.584743809763149e-06,-11.665523905671852,4.219507705176107
4027,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1585008000,1128.0,31.0,7.028201432058005,8.89218642553979e-06,-11.63033759654681,4.219507705176107
4028,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1585094400,1193.0,32.0,7.084226422097916,9.404590785167527e-06,-11.574312606506897,4.219507705176107
4029,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1585180800,1268.0,33.0,7.145196134997171,9.995826584737992e-06,-11.513342893607641,4.219507705176107
4030,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1585267200,1364.0,34.0,7.218176838403408,1.0752608408188187e-05,-11.440362190201405,4.219507705176107
4031,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1585353600,1499.0,35.0,7.312553498102598,1.1816832847415024e-05,-11.345985530502215,4.219507705176107
4032,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1585440000,1693.0,36.0,7.4342573821331355,1.3346162782303959e-05,-11.224281646471677,4.219507705176107
4033,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1585526400,1866.0,37.0,7.531552381407289,1.4709946693313164e-05,-11.126986647197525,4.219507705176107
4034,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1585612800,1953.0,38.0,7.577121930876679,1.5395780220814904e-05,-11.081417097728133,4.219507705176107
4035,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1585699200,1953.0,39.0,7.577121930876679,1.5395780220814904e-05,-11.081417097728133,4.219507705176107
4036,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1585785600,2178.0,40.0,7.686162303492906,1.7169487619526298e-05,-10.972376725111907,4.219507705176107
4037,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1585872000,2617.0,41.0,7.869783902530146,2.0630187833012088e-05,-10.788755126074667,4.219507705176107
4038,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1585958400,2935.0,42.0,7.984462732262196,2.3137027623190857e-05,-10.674076296342616,4.219507705176107
4039,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1586044800,3271.0,43.0,8.092851027538384,2.578576400526654e-05,-10.565688001066428,4.219507705176107
4040,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1586131200,3654.0,44.0,8.203577736937952,2.8805008155073045e-05,-10.45496129166686,4.219507705176107
4041,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1586217600,3817.0,45.0,8.247220052745229,3.0089960626139523e-05,-10.411318975859583,4.219507705176107
4042,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1586304000,3906.0,46.0,8.270269111436624,3.079156044162981e-05,-10.388269917168188,4.219507705176107
4043,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1586390400,4257.0,47.0,8.356319965828153,3.355854398361958e-05,-10.302219062776661,4.219507705176107
4044,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1586476800,4667.0,48.0,8.448271745949816,3.679063302127146e-05,-10.210267282654996,4.219507705176107
4045,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1586563200,5347.0,49.0,8.584290934948731,4.215117093737701e-05,-10.074248093656081,4.219507705176107
4046,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1586649600,6748.0,50.0,8.817001443665859,5.3195455673353286e-05,-9.841537584938955,4.219507705176107
4047,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1586736000,7255.0,51.0,8.889446165318288,5.719220967844963e-05,-9.769092863286525,4.219507705176107
4048,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1586822400,7645.0,52.0,8.941807118363164,6.026663583621605e-05,-9.71673191024165,4.219507705176107
4049,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,1,World,142,Asia,30,Eastern Asia,,,Japan,392,,,,Developed,Japan,8626,178.0,901.0,7547,168.0,68.0,1.0,94236.0,745.0,126852941,54.0,46.0,95.0,92.0,88.0,42.0,1586908800,8100.0,53.0,8.99961934066053,6.38534663536102e-05,-9.658919687944282,4.219507705176107
6422,Singapore,SGP,7806.77291960508,81741.096935529,5535262.0,5535002,0,100.0,0.0,82.74390243902441,40.0,1,World,142,Asia,35,South-eastern Asia,,,Singapore,702,,,1.0,Developing,Singapore,3699,10.0,652.0,3037,29.0,632.0,2.0,72680.0,12423.0,5852848,74.0,20.0,48.0,8.0,72.0,46.0,1583020800,102.0,0.0,4.624972813284271,1.7427413115802767e-05,-10.957466125063625,6.448889394146858
6423,Singapore,SGP,7806.77291960508,81741.096935529,5535262.0,5535002,0,100.0,0.0,82.74390243902441,40.0,1,World,142,Asia,35,South-eastern Asia,,,Singapore,702,,,1.0,Developing,Singapore,3699,10.0,652.0,3037,29.0,632.0,2.0,72680.0,12423.0,5852848,74.0,20.0,48.0,8.0,72.0,46.0,1583107200,106.0,1.0,4.663439094112067,1.8110841081128367e-05,-10.91899984423583,6.448889394146858
6424,Singapore,SGP,7806.77291960508,81741.096935529,5535262.0,5535002,0,100.0,0.0,82.74390243902441,40.0,1,World,142,Asia,35,South-eastern Asia,,,Singapore,702,,,1.0,Developing,Singapore,3699,10.0,652.0,3037,29.0,632.0,2.0,72680.0,12423.0,5852848,74.0,20.0,48.0,8.0,72.0,46.0,1583193600,108.0,2.0,4.68213122712422,1.8452555063791166e-05,-10.900307711223677,6.448889394146858
