globalName,regionName,subRegionName,country,Entity,code,popDensity,gdp,gapPop,urbanPop,ruralPop,urbanPct,ruralPct,lifeExpectancy,medianAge,regionCode,subRegionCode,interRegionName,m49,development,countryWom,totalCases,totalDeaths,totalRecovered,activeCases,criticalCases,casesMPop,deathsMPop,totalTests,testsMPop,calcPop,pdi,idv,mas,uai,ltowvs,ivr,date,cases,daysGT100,logCases,casesPop,logCasesPop,logCasesMPop,slope,intercept,rvalue,pvalue,stderr,slopePop,interceptPop,rvaluePop,pvaluePop,stderrPop
World,Asia,Western Asia,Saudi Arabia,Saudi Arabia,SAU,14.679858026041,50723.7126450691,31557144.0,26249232,5307912,83.18,16.82,74.4,29.799999,142,145,,682,Developing,Saudi Arabia,5862,79.0,931.0,4852,71.0,168.0,2.0,150000.0,4309.0,34892857,95.0,25.0,60.0,80.0,36.0,52.0,1586908800,5369.0,30.0,8.58839695042257,0.0001538710344068415,-8.779395745315117,5.123963979403259,0.12291317978364616,5.168520923762756,0.9730865852971751,4.9230103072974233e-20,0.005405121281925745,0.12291317978364613,-12.19927177197493,0.9730865852971748,4.923010307297984e-20,0.005405121281925767
World,Asia,Western Asia,Saudi Arabia,Saudi Arabia,SAU,14.679858026041,50723.7126450691,31557144.0,26249232,5307912,83.18,16.82,74.4,29.799999,142,145,,682,Developing,Saudi Arabia,5862,79.0,931.0,4852,71.0,168.0,2.0,150000.0,4309.0,34892857,95.0,25.0,60.0,80.0,36.0,52.0,1586044800,2179.0,20.0,7.68662133494462,6.244831141227559e-05,-9.681171360793067,5.123963979403259,0.15427502298875664,4.921591868340247,0.9743244870139334,9.203596223479674e-14,0.008178695371494812,0.15427502298875664,-12.446200827397439,0.974324487013933,9.203596223480788e-14,0.008178695371494868
World,Asia,Western Asia,Saudi Arabia,Saudi Arabia,SAU,14.679858026041,50723.7126450691,31557144.0,26249232,5307912,83.18,16.82,74.4,29.799999,142,145,,682,Developing,Saudi Arabia,5862,79.0,931.0,4852,71.0,168.0,2.0,150000.0,4309.0,34892857,95.0,25.0,60.0,80.0,36.0,52.0,1585180800,900.0,10.0,6.802394763324311,2.579324473200919e-05,-10.565397932413376,5.123963979403259,0.2198087525946557,4.606634424485885,0.9912387239510142,3.1879439842592448e-09,0.00976316915430991,0.2198087525946557,-12.761158271251803,0.991238723951014,3.1879439842596083e-09,0.009763169154310039
World,Asia,Western Asia,Saudi Arabia,Saudi Arabia,SAU,14.679858026041,50723.7126450691,31557144.0,26249232,5307912,83.18,16.82,74.4,29.799999,142,145,,682,Developing,Saudi Arabia,5862,79.0,931.0,4852,71.0,168.0,2.0,150000.0,4309.0,34892857,95.0,25.0,60.0,80.0,36.0,52.0,1584748800,274.0,5.0,5.6131281063880705,7.852610062856132e-06,-11.754664589349616,5.123963979403259,0.17740847069263135,4.686219692846985,0.9623992485814972,0.0020941444793340846,0.025036927268620852,0.17740847069263144,-12.681573002890701,0.962399248581497,0.002094144479334109,0.025036927268620942
World,Asia,Western Asia,Turkey,Turkey,TUR,101.700131231891,23388.4813019367,78271472.0,57616413,20655059,73.611,26.389,75.498,29.9,142,145,,792,Developing,Turkey,69392,1518.0,5674.0,62200,1820.0,823.0,18.0,477716.0,5664.0,84315917,66.0,37.0,45.0,85.0,46.0,49.0,1586304000,34109.0,20.0,10.437316558067081,0.0004045380897654235,-7.812764660842307,6.71295620067707,0.24623444805260333,6.03394658003001,0.9789515218756726,1.418816373805048e-14,0.011777110555964738,0.24623444805260333,-12.216134638879378,0.9789515218756726,1.418816373805048e-14,0.011777110555964738
World,Asia,Western Asia,Turkey,Turkey,TUR,101.700131231891,23388.4813019367,78271472.0,57616413,20655059,73.611,26.389,75.498,29.9,142,145,,792,Developing,Turkey,69392,1518.0,5674.0,62200,1820.0,823.0,18.0,477716.0,5664.0,84315917,66.0,37.0,45.0,85.0,46.0,49.0,1585440000,7402.0,10.0,8.909505512946101,8.778888095352151e-05,-9.340575705963287,6.71295620067707,0.3337722412134056,5.606948694032134,0.9874222306026944,1.613582404108297e-08,0.017814471607410166,0.33377224121340576,-12.643132524877256,0.9874222306026946,1.6135824041081707e-08,0.01781447160741001
World,Asia,Western Asia,Turkey,Turkey,TUR,101.700131231891,23388.4813019367,78271472.0,57616413,20655059,73.611,26.389,75.498,29.9,142,145,,792,Developing,Turkey,69392,1518.0,5674.0,62200,1820.0,823.0,18.0,477716.0,5664.0,84315917,66.0,37.0,45.0,85.0,46.0,49.0,1585008000,1529.0,5.0,7.332369205929062,1.813417981328484e-05,-10.917712012980326,6.71295620067707,0.4130125719657514,5.458831481094404,0.9752889779784686,0.0009084072113835552,0.04678004485341604,0.4130125719657514,-12.791249737814985,0.9752889779784686,0.0009084072113835552,0.04678004485341604
World,Asia,Western Asia,UAE,United Arab Emirates,ARE,109.50122009569401,66569.4034144417,9154302.0,7842857,1311445,85.67399999999999,14.325999999999999,77.101,33.400002,142,145,,800,Developing,UAE,5365,33.0,1034.0,4298,1.0,542.0,3.0,767000.0,77550.0,9898524,90.0,25.0,50.0,80.0,,,1586217600,2076.0,20.0,7.638198244285779,0.0002097282382706755,-8.469697968794794,6.295266001439646,0.148384426867558,4.508635648749804,0.9906484547029031,6.673919739439525e-18,0.004688467751345243,0.14838442686755798,-11.599260564330766,0.990648454702903,6.6739197394402844e-18,0.004688467751345271
World,Asia,Western Asia,UAE,United Arab Emirates,ARE,109.50122009569401,66569.4034144417,9154302.0,7842857,1311445,85.67399999999999,14.325999999999999,77.101,33.400002,142,145,,800,Developing,UAE,5365,33.0,1034.0,4298,1.0,542.0,3.0,767000.0,77550.0,9898524,90.0,25.0,50.0,80.0,,,1585353600,405.0,10.0,6.003887067106539,4.091519099211155e-05,-10.104009145974034,6.295266001439646,0.13369469895972982,4.587963246051816,0.9688516781161055,9.29796380418472e-07,0.01139093737501441,0.1336946989597298,-11.519932967028756,0.9688516781161057,9.297963804184454e-07,0.011390937375014364
World,Asia,Western Asia,UAE,United Arab Emirates,ARE,109.50122009569401,66569.4034144417,9154302.0,7842857,1311445,85.67399999999999,14.325999999999999,77.101,33.400002,142,145,,800,Developing,UAE,5365,33.0,1034.0,4298,1.0,542.0,3.0,767000.0,77550.0,9898524,90.0,25.0,50.0,80.0,,,1584921600,153.0,5.0,5.030437921392435,1.5456849930353252e-05,-11.077458291688137,6.295266001439646,0.0692685948983073,4.7266512336589255,0.9299873426918739,0.007181065226980133,0.013689729153457675,0.06926859489830771,-11.381244979421648,0.9299873426918734,0.007181065226980223,0.013689729153457803
World,Europe,Eastern Europe,Belarus,Belarus,BLR,46.767611256222,17229.5551904045,9485772.0,7324181,2165435,77.181,22.819000000000003,73.6243902439025,39.599998,150,151,,112,Developed,Belarus,3728,36.0,203.0,3489,68.0,395.0,4.0,76198.0,8064.0,9437975,,,,,81.0,15.0,1586476800,1486.0,10.0,7.303843225277705,0.00015744902905549124,-8.756408777120972,5.978885764901122,0.2613178984176841,4.693040845421135,0.9950664619848253,2.4185608298251343e-10,0.008684678317314749,0.26131789841768416,-11.367211156977541,0.9950664619848253,2.4185608298251343e-10,0.008684678317314749
World,Europe,Eastern Europe,Belarus,Belarus,BLR,46.767611256222,17229.5551904045,9485772.0,7324181,2165435,77.181,22.819000000000003,73.6243902439025,39.599998,150,151,,112,Developed,Belarus,3728,36.0,203.0,3489,68.0,395.0,4.0,76198.0,8064.0,9437975,,,,,81.0,15.0,1586044800,394.0,5.0,5.976350909297934,4.174624323543981e-05,-10.083901093100742,5.978885764901122,0.27531781856380233,4.657737585529229,0.9785122510510825,0.0006876243345706734,0.029007004964459748,0.2753178185638025,-11.40251441686945,0.9785122510510824,0.0006876243345706801,0.029007004964459845
World,Europe,Eastern Europe,Bulgaria,Bulgaria,BGR,66.12003500368459,17000.1780380679,7177396.0,5310996,1866995,73.99,26.01,74.6146341463415,43.5,150,151,,100,Developed,Bulgaria,747,36.0,105.0,606,31.0,108.0,5.0,18502.0,2663.0,6916667,70.0,30.0,40.0,85.0,69.0,16.0,1586390400,593.0,20.0,6.385194398997726,8.573493562723202e-05,-9.364250165167917,4.68213122712422,0.08069625665358521,4.939485586096071,0.977594364345894,2.555266945306925e-14,0.003986255596391489,0.0806962566535852,-10.80995897806957,0.9775943643458941,2.555266945306816e-14,0.003986255596391477
World,Europe,Eastern Europe,Bulgaria,Bulgaria,BGR,66.12003500368459,17000.1780380679,7177396.0,5310996,1866995,73.99,26.01,74.6146341463415,43.5,150,151,,100,Developed,Bulgaria,747,36.0,105.0,606,31.0,108.0,5.0,18502.0,2663.0,6916667,70.0,30.0,40.0,85.0,69.0,16.0,1585526400,346.0,10.0,5.846438775057725,5.002409397474246e-05,-9.903005789107917,4.68213122712422,0.11318367162763096,4.788881869649801,0.9834952480356448,5.449542772121666e-08,0.006940812952153335,0.11318367162763096,-10.960562694515843,0.983495248035645,5.449542772121316e-08,0.006940812952153287
World,Europe,Eastern Europe,Bulgaria,Bulgaria,BGR,66.12003500368459,17000.1780380679,7177396.0,5310996,1866995,73.99,26.01,74.6146341463415,43.5,150,151,,100,Developed,Bulgaria,747,36.0,105.0,606,31.0,108.0,5.0,18502.0,2663.0,6916667,70.0,30.0,40.0,85.0,69.0,16.0,1585094400,220.0,5.0,5.393627546352362,3.180722738278422e-05,-10.35581701781328,4.68213122712422,0.14863700200134886,4.713271814482068,0.9769431557807506,0.0007912983805676337,0.016241445171122807,0.14863700200134886,-11.036172749683574,0.9769431557807509,0.0007912983805676187,0.016241445171122727
World,Europe,Eastern Europe,Czech Republic,Czech Republic,CZE,136.57160062160102,30605.420521147098,10603762.0,7748928,2797131,73.477,26.523001,78.57804878048779,41.400002,150,151,,203,Developed,Czech Republic,6301,166.0,819.0,5316,84.0,588.0,16.0,137672.0,12856.0,10715986,57.0,58.0,57.0,74.0,70.0,29.0,1586649600,5902.0,30.0,8.683046555502886,0.0005507659304519435,-7.5042006476852645,6.376726947898627,0.12377605052410987,5.516013665484299,0.9604927939501674,1.1869642019509852e-17,0.006659847659287227,0.12377605052410989,-10.671233537703849,0.9604927939501676,1.1869642019508923e-17,0.006659847659287207
World,Europe,Eastern Europe,Czech Republic,Czech Republic,CZE,136.57160062160102,30605.420521147098,10603762.0,7748928,2797131,73.477,26.523001,78.57804878048779,41.400002,150,151,,203,Developed,Czech Republic,6301,166.0,819.0,5316,84.0,588.0,16.0,137672.0,12856.0,10715986,57.0,58.0,57.0,74.0,70.0,29.0,1585785600,3589.0,20.0,8.185628891147607,0.00033492018373297615,-8.001618312040542,6.376726947898627,0.16727188946867114,5.16424596747939,0.9823386466155926,2.7149397322377222e-15,0.007309469295211824,0.1672718894686711,-11.023001235708758,0.9823386466155924,2.7149397322378867e-15,0.007309469295211846
World,Europe,Eastern Europe,Czech Republic,Czech Republic,CZE,136.57160062160102,30605.420521147098,10603762.0,7748928,2797131,73.477,26.523001,78.57804878048779,41.400002,150,151,,203,Developed,Czech Republic,6301,166.0,819.0,5316,84.0,588.0,16.0,137672.0,12856.0,10715986,57.0,58.0,57.0,74.0,70.0,29.0,1584921600,1165.0,10.0,7.060476365999801,0.0001087160808160817,-9.12677083718835,6.376726947898627,0.23212003237581408,4.86768794631581,0.9939412621221942,6.08642775540063e-10,0.00855614054649049,0.23212003237581408,-11.319559256872338,0.9939412621221942,6.08642775540063e-10,0.008556140546490492
World,Europe,Eastern Europe,Czech Republic,Czech Republic,CZE,136.57160062160102,30605.420521147098,10603762.0,7748928,2797131,73.477,26.523001,78.57804878048779,41.400002,150,151,,203,Developed,Czech Republic,6301,166.0,819.0,5316,84.0,588.0,16.0,137672.0,12856.0,10715986,57.0,58.0,57.0,74.0,70.0,29.0,1584489600,434.0,5.0,6.073044534100405,4.050023954865189e-05,-10.114202669087744,6.376726947898627,0.2690973793224338,4.784086748061195,0.9924268469224715,8.581180111392411e-05,0.016653692008920397,0.2690973793224338,-11.403160455126955,0.9924268469224714,8.581180111392655e-05,0.016653692008920522
World,Europe,Eastern Europe,Hungary,Hungary,HUN,108.726698332045,25034.450730660497,9783925.0,6939335,2903693,70.5,29.5,75.56829268292691,41.700001,150,151,,348,Developed,Hungary,1579,134.0,192.0,1253,58.0,163.0,14.0,37326.0,3864.0,9687117,46.0,80.0,88.0,82.0,58.0,31.0,1586476800,1190.0,20.0,7.081708586105575,0.00012284356635725572,-9.004598830272746,5.093750200806762,0.10984278568266582,4.947644342164075,0.98216122753473,2.983328268472392e-15,0.004824629007759384,0.10984278568266582,-11.138663074214245,0.9821612275347302,2.9833282684720315e-15,0.00482462900775936
World,Europe,Eastern Europe,Hungary,Hungary,HUN,108.726698332045,25034.450730660497,9783925.0,6939335,2903693,70.5,29.5,75.56829268292691,41.700001,150,151,,348,Developed,Hungary,1579,134.0,192.0,1253,58.0,163.0,14.0,37326.0,3864.0,9687117,46.0,80.0,88.0,82.0,58.0,31.0,1585612800,492.0,10.0,6.198478716492308,5.078910474602506e-05,-9.887828699886013,5.093750200806762,0.1536773177175625,4.749604461833032,0.993460303123674,8.577332323716579e-10,0.005887360152048884,0.15367731771756235,-11.336702954545288,0.9934603031236736,8.577332323718534e-10,0.005887360152049032
World,Europe,Eastern Europe,Hungary,Hungary,HUN,108.726698332045,25034.450730660497,9783925.0,6939335,2903693,70.5,29.5,75.56829268292691,41.700001,150,151,,348,Developed,Hungary,1579,134.0,192.0,1253,58.0,163.0,14.0,37326.0,3864.0,9687117,46.0,80.0,88.0,82.0,58.0,31.0,1585180800,261.0,5.0,5.564520407322694,2.6943000688440122e-05,-10.521787009055627,5.093750200806762,0.182802426517615,4.683674624922147,0.9929561431188095,7.424913592512292e-05,0.010906264501641822,0.18280242651761475,-11.402632791456172,0.9929561431188098,7.424913592511817e-05,0.010906264501641632
World,Europe,Eastern Europe,Moldova,Moldova,MDA,123.806319016268,4746.7849111142295,4065980.0,1510140,2043968,42.49,57.509997999999996,71.468,35.599998,150,151,,498,Developed,Moldova,2049,46.0,171.0,1832,80.0,508.0,11.0,6271.0,1555.0,4033465,,,,,71.0,19.0,1586736000,1662.0,20.0,7.415776975415394,0.00041205266439649284,-7.794359390578741,6.230481447578482,0.14348686658209472,4.741923889906077,0.9955564375223771,5.789701327076814e-21,0.0031136308320285455,0.14348686658209472,-10.468212476088059,0.9955564375223771,5.789701327076814e-21,0.0031136308320285455
World,Europe,Eastern Europe,Moldova,Moldova,MDA,123.806319016268,4746.7849111142295,4065980.0,1510140,2043968,42.49,57.509997999999996,71.468,35.599998,150,151,,498,Developed,Moldova,2049,46.0,171.0,1832,80.0,508.0,11.0,6271.0,1555.0,4033465,,,,,71.0,19.0,1585872000,505.0,10.0,6.22455842927536,0.00012520252438040245,-8.985577936718775,6.230481447578482,0.14955080427715386,4.692530194726515,0.9988647910201085,3.270014225764049e-13,0.002377335148304924,0.1495508042771538,-10.517606171267618,0.9988647910201083,3.270014225766919e-13,0.0023773351483051563
World,Europe,Eastern Europe,Moldova,Moldova,MDA,123.806319016268,4746.7849111142295,4065980.0,1510140,2043968,42.49,57.509997999999996,71.468,35.599998,150,151,,498,Developed,Moldova,2049,46.0,171.0,1832,80.0,508.0,11.0,6271.0,1555.0,4033465,,,,,71.0,19.0,1585440000,231.0,5.0,5.442417710521793,5.727085768687717e-05,-9.767718655472342,6.230481447578482,0.1520721665816626,4.692399615762013,0.9984757445113989,3.483261498647265e-06,0.004203011159152003,0.15207216658166267,-10.517736750232121,0.9984757445113989,3.483261498647265e-06,0.004203011159152006
World,Europe,Eastern Europe,Poland,Poland,POL,124.061569613639,25299.9743484897,38265226.0,22897449,15088963,60.278,39.722,77.4512195121951,39.700001,150,151,,616,Developed,Poland,7582,286.0,668.0,6628,160.0,200.0,8.0,156493.0,4135.0,37910000,68.0,60.0,64.0,93.0,38.0,29.0,1586822400,6934.0,30.0,8.844192126244968,0.00018290688472698496,-8.606533361247548,5.298317366548036,0.13663865557846092,5.211887876335607,0.9801869511008706,6.069493508211141e-22,0.005127367160725216,0.13663865557846092,-12.23883761115691,0.9801869511008702,6.069493508213042e-22,0.005127367160725276
World,Europe,Eastern Europe,Poland,Poland,POL,124.061569613639,25299.9743484897,38265226.0,22897449,15088963,60.278,39.722,77.4512195121951,39.700001,150,151,,616,Developed,Poland,7582,286.0,668.0,6628,160.0,200.0,8.0,156493.0,4135.0,37910000,68.0,60.0,64.0,93.0,38.0,29.0,1585958400,3383.0,20.0,8.12651816878071,8.923766816143498e-05,-9.324207318711808,5.298317366548036,0.16951558257764857,4.944308270560397,0.9898820633939733,1.406297807471764e-17,0.005574539752520017,0.16951558257764862,-12.506417216932123,0.9898820633939736,1.4062978074714737e-17,0.005574539752519957
World,Europe,Eastern Europe,Poland,Poland,POL,124.061569613639,25299.9743484897,38265226.0,22897449,15088963,60.278,39.722,77.4512195121951,39.700001,150,151,,616,Developed,Poland,7582,286.0,668.0,6628,160.0,200.0,8.0,156493.0,4135.0,37910000,68.0,60.0,64.0,93.0,38.0,29.0,1585094400,901.0,10.0,6.803505257608338,2.3766816143497757e-05,-10.64722022988418,5.298317366548036,0.21637549427952854,4.723871762555268,0.9950635234671452,2.4250398207348076e-10,0.007193212899473171,0.21637549427952857,-12.72685372493725,0.9950635234671452,2.4250398207348076e-10,0.007193212899473172
World,Europe,Eastern Europe,Poland,Poland,POL,124.061569613639,25299.9743484897,38265226.0,22897449,15088963,60.278,39.722,77.4512195121951,39.700001,150,151,,616,Developed,Poland,7582,286.0,668.0,6628,160.0,200.0,8.0,156493.0,4135.0,37910000,68.0,60.0,64.0,93.0,38.0,29.0,1584662400,355.0,5.0,5.872117789475416,9.364283830123977e-06,-11.578607698017102,5.298317366548036,0.2550931665182807,4.637721258358301,0.9949932073121291,3.753920445696915e-05,0.012811477805728578,0.2550931665182806,-12.813004229134219,0.9949932073121291,3.753920445696915e-05,0.012811477805728576
World,Europe,Eastern Europe,Romania,Romania,ROU,86.1243089360223,20556.003642336298,19876621.0,10677968,9137513,53.887,46.112999,75.0121951219512,41.299999,150,151,,642,Developed,Romania,7216,372.0,1217.0,5627,245.0,375.0,19.0,74827.0,3890.0,19242667,90.0,30.0,42.0,90.0,52.0,20.0,1586822400,6633.0,30.0,8.799812469525556,0.00034470273793128575,-7.972828141533383,5.926926025970411,0.13910993792702148,5.071896738928457,0.9847518029857218,1.4016611940552285e-23,0.0045634649907422414,0.13910993792702153,-11.700743872130484,0.9847518029857225,1.4016611940543516e-23,0.0045634649907421495
World,Europe,Eastern Europe,Romania,Romania,ROU,86.1243089360223,20556.003642336298,19876621.0,10677968,9137513,53.887,46.112999,75.0121951219512,41.299999,150,151,,642,Developed,Romania,7216,372.0,1217.0,5627,245.0,375.0,19.0,74827.0,3890.0,19242667,90.0,30.0,42.0,90.0,52.0,20.0,1585958400,3183.0,20.0,8.065579427282092,0.00016541366121442522,-8.707061183776846,5.926926025970411,0.1698823394566696,4.819476234692891,0.9960840815654826,1.7458669856422297e-21,0.0034592477498039845,0.16988233945666967,-11.95316437636605,0.9960840815654828,1.7458669856412863e-21,0.003459247749803887
World,Europe,Eastern Europe,Romania,Romania,ROU,86.1243089360223,20556.003642336298,19876621.0,10677968,9137513,53.887,46.112999,75.0121951219512,41.299999,150,151,,642,Developed,Romania,7216,372.0,1217.0,5627,245.0,375.0,19.0,74827.0,3890.0,19242667,90.0,30.0,42.0,90.0,52.0,20.0,1585094400,762.0,10.0,6.635946555686647,3.959950042268049e-05,-10.136694055372294,5.926926025970411,0.17288256042999192,4.784646068359906,0.9901595657002512,5.368442973692964e-09,0.008144713760860988,0.17288256042999187,-11.987994542699031,0.9901595657002511,5.3684429736932315e-09,0.008144713760861034
World,Europe,Eastern Europe,Romania,Romania,ROU,86.1243089360223,20556.003642336298,19876621.0,10677968,9137513,53.887,46.112999,75.0121951219512,41.299999,150,151,,642,Developed,Romania,7216,372.0,1217.0,5627,245.0,375.0,19.0,74827.0,3890.0,19242667,90.0,30.0,42.0,90.0,52.0,20.0,1584662400,277.0,5.0,5.6240175061873385,1.4395093985672569e-05,-11.1486231048716,5.926926025970411,0.186478089341742,4.774037110011536,0.9854707966688481,0.00031511308309476827,0.01606966076278864,0.18647808934174226,-11.998603501047405,0.9854707966688481,0.00031511308309476827,0.016069660762788658
World,Europe,Eastern Europe,Russia,Russia,RUS,8.79880404497318,24516.5499502712,143888004.0,106703732,37393138,74.05,25.950001,71.1682926829268,38.700001,150,151,,643,Developed,Russia,24490,198.0,1986.0,22306,8.0,168.0,1.0,1517992.0,10402.0,145773810,93.0,39.0,36.0,95.0,81.0,20.0,1586217600,6343.0,20.0,8.755107121633896,4.351261725271501e-05,-10.042459610139971,5.123963979403259,0.20026349620954537,4.892806766880846,0.9978433901725254,6.0794369117078586e-24,0.003022241181345331,0.20026349620954534,-13.904759964893024,0.9978433901725253,6.079436911710795e-24,0.003022241181345409
World,Europe,Eastern Europe,Russia,Russia,RUS,8.79880404497318,24516.5499502712,143888004.0,106703732,37393138,74.05,25.950001,71.1682926829268,38.700001,150,151,,643,Developed,Russia,24490,198.0,1986.0,22306,8.0,168.0,1.0,1517992.0,10402.0,145773810,93.0,39.0,36.0,95.0,81.0,20.0,1585353600,1036.0,10.0,6.943122422819428,7.106900752611186e-06,-11.85444430895444,5.123963979403259,0.2117742524388003,4.833095581431572,0.9929489112640242,1.202754399908056e-09,0.008427546775801965,0.2117742524388003,-13.964471150342295,0.9929489112640242,1.202754399908056e-09,0.008427546775801965
World,Europe,Eastern Europe,Russia,Russia,RUS,8.79880404497318,24516.5499502712,143888004.0,106703732,37393138,74.05,25.950001,71.1682926829268,38.700001,150,151,,643,Developed,Russia,24490,198.0,1986.0,22306,8.0,168.0,1.0,1517992.0,10402.0,145773810,93.0,39.0,36.0,95.0,81.0,20.0,1584921600,438.0,5.0,6.082218910376446,3.0046549513935323e-06,-12.715347821397422,5.123963979403259,0.2619898434123919,4.738213618294699,0.9974170539586781,9.998799173925575e-06,0.009433431793295248,0.2619898434123919,-14.059353113479169,0.9974170539586781,9.998799173925575e-06,0.009433431793295248
World,Europe,Eastern Europe,Slovakia,Slovakia,SVK,112.803148787488,28308.8797698535,5439318.0,2922832,2500969,53.888999999999996,46.111000000000004,76.5634146341463,39.200001,150,151,,703,Developed,Slovakia,863,6.0,151.0,706,5.0,158.0,1.0,31491.0,5768.0,5462025,104.0,52.0,110.0,51.0,77.0,28.0,1586304000,581.0,20.0,6.364750756851911,0.00010637080569935143,-9.148579401231395,5.062595033026967,0.0799691011145033,4.829605238553004,0.988555985156714,4.507897683843047e-17,0.002799640461701818,0.07996910111450331,-10.6837249195303,0.9885559851567144,4.50789768384138e-17,0.0027996404617017627
World,Europe,Eastern Europe,Slovakia,Slovakia,SVK,112.803148787488,28308.8797698535,5439318.0,2922832,2500969,53.888999999999996,46.111000000000004,76.5634146341463,39.200001,150,151,,703,Developed,Slovakia,863,6.0,151.0,706,5.0,158.0,1.0,31491.0,5768.0,5462025,104.0,52.0,110.0,51.0,77.0,28.0,1585440000,295.0,10.0,5.68697535633982,5.400927311757087e-05,-9.826354801743486,5.062595033026967,0.0959664792467429,4.751739515817175,0.9744669971603118,3.8319477318589147e-07,0.007370671543629068,0.09596647924674281,-10.76159064226613,0.9744669971603122,3.8319477318586966e-07,0.00737067154362901
World,Europe,Eastern Europe,Slovakia,Slovakia,SVK,112.803148787488,28308.8797698535,5439318.0,2922832,2500969,53.888999999999996,46.111000000000004,76.5634146341463,39.200001,150,151,,703,Developed,Slovakia,863,6.0,151.0,706,5.0,158.0,1.0,31491.0,5768.0,5462025,104.0,52.0,110.0,51.0,77.0,28.0,1585008000,191.0,5.0,5.25227342804663,3.49687158151052e-05,-10.261056730036676,5.062595033026967,0.12524400004300865,4.696791153072392,0.9673081918795572,0.001585661721726795,0.01641790502757492,0.12524400004300848,-10.816539005010911,0.9673081918795572,0.001585661721726795,0.0164179050275749
World,Europe,Eastern Europe,Ukraine,Ukraine,UKR,77.9477304820072,7464.939833592941,44657704.0,31183824,13970205,69.061,30.938999,71.189512195122,40.299999,150,151,,784,Developed,Ukraine,3764,108.0,143.0,3513,45.0,86.0,2.0,39084.0,894.0,43767442,92.0,25.0,27.0,95.0,86.0,14.0,1586908800,3372.0,20.0,8.123261319121745,7.70435704238781e-05,-9.471139446482388,4.454347296253507,0.15607797092547562,5.242388553049215,0.9772206856751927,2.985714973188043e-14,0.0077762471437298405,0.15607797092547562,-12.35201221255492,0.9772206856751927,2.985714973188043e-14,0.007776247143729841
World,Europe,Eastern Europe,Ukraine,Ukraine,UKR,77.9477304820072,7464.939833592941,44657704.0,31183824,13970205,69.061,30.938999,71.189512195122,40.299999,150,151,,784,Developed,Ukraine,3764,108.0,143.0,3513,45.0,86.0,2.0,39084.0,894.0,43767442,92.0,25.0,27.0,95.0,86.0,14.0,1586044800,1096.0,10.0,6.999422467507961,2.5041445191153734e-05,-10.594978298096173,4.454347296253507,0.22547218271821903,4.934427542430175,0.9830606166361793,6.121907663882509e-08,0.014012260733447999,0.22547218271821903,-12.659973223173962,0.9830606166361793,6.121907663882509e-08,0.014012260733447997
World,Europe,Eastern Europe,Ukraine,Ukraine,UKR,77.9477304820072,7464.939833592941,44657704.0,31183824,13970205,69.061,30.938999,71.189512195122,40.299999,150,151,,784,Developed,Ukraine,3764,108.0,143.0,3513,45.0,86.0,2.0,39084.0,894.0,43767442,92.0,25.0,27.0,95.0,86.0,14.0,1585612800,480.0,5.0,6.173786103901937,1.0967056288096526e-05,-11.420614661702198,4.454347296253507,0.3012618728903938,4.765311874000164,0.9935138883526446,6.296803224798466e-05,0.017240191135378346,0.30126187289039386,-12.82908889160397,0.9935138883526445,6.296803224798668e-05,0.0172401911353785
World,Europe,Northern Europe,Denmark,Denmark,DNK,135.353250773994,45458.697148830994,5688695.0,4974525,708958,87.52600000000001,12.474,80.7024390243902,41.599998,150,154,,208,Developed,Denmark,6681,309.0,2748.0,3624,89.0,1153.0,53.0,77712.0,13417.0,5794449,18.0,74.0,16.0,23.0,35.0,70.0,1586822400,6318.0,35.0,8.75115798136203,0.001090353888695888,-6.821252966906169,7.050122520269059,0.0849466166939367,6.051364892419081,0.9555699092216249,1.2994622415072797e-19,0.004493858935638387,0.0849466166939367,-9.52104605584912,0.9555699092216249,1.2994622415072797e-19,0.004493858935638387
World,Europe,Northern Europe,Denmark,Denmark,DNK,135.353250773994,45458.697148830994,5688695.0,4974525,708958,87.52600000000001,12.474,80.7024390243902,41.599998,150,154,,208,Developed,Denmark,6681,309.0,2748.0,3624,89.0,1153.0,53.0,77712.0,13417.0,5794449,18.0,74.0,16.0,23.0,35.0,70.0,1586390400,5402.0,30.0,8.59452453435256,0.0009322715585209224,-6.9778864139156385,7.050122520269059,0.09090158978808092,5.987500684388134,0.9460608936212151,9.881490355213797e-16,0.005780740514539924,0.09090158978808097,-9.584910263880063,0.9460608936212153,9.881490355213444e-16,0.005780740514539919
World,Europe,Northern Europe,Denmark,Denmark,DNK,135.353250773994,45458.697148830994,5688695.0,4974525,708958,87.52600000000001,12.474,80.7024390243902,41.599998,150,154,,208,Developed,Denmark,6681,309.0,2748.0,3624,89.0,1153.0,53.0,77712.0,13417.0,5794449,18.0,74.0,16.0,23.0,35.0,70.0,1585526400,2395.0,20.0,7.781138509845015,0.0004133266165600905,-7.791272438423183,7.050122520269059,0.10329129675023964,5.890711690218801,0.8869083315298157,8.52589865398335e-08,0.012342379656062134,0.10329129675023964,-9.681699258049399,0.8869083315298156,8.525898653983444e-08,0.012342379656062143
