,Entity,code,popDensity,gdp,gapPop,urbanPop,ruralPop,urbanPct,ruralPct,lifeExpectancy,medianAge,globalName,regionCode,regionName,subRegionCode,subRegionName,interRegionName,country_x,m49,development,countryWom,totalCases,totalDeaths,totalRecovered,activeCases,criticalCases,casesMPop,deathsMPop,totalTests,testsMPop,calcPop,pdi,idv,mas,uai,ltowvs,ivr,country_y,date,cases,daysGT100,logCases,casesPop,logCasesPop,logCasesMPop
4470,Luxembourg,LUX,219.924324324324,94088.5922250508,566741.0,513663,55941,90.179,9.8210001,82.2926829268293,39.299999,World,150,Europe,155,Western Europe,,Luxembourg,442,Developed,Luxembourg,3373,69.0,526.0,2778,33.0,5388.0,110.0,30723.0,49080.0,626021,40.0,60.0,50.0,70.0,64.0,56.0,Luxembourg,1585526400,1950.0,12.0,7.575584651557793,0.003114911480605283,-5.771554544287656,8.591929537530255
4471,Luxembourg,LUX,219.924324324324,94088.5922250508,566741.0,513663,55941,90.179,9.8210001,82.2926829268293,39.299999,World,150,Europe,155,Western Europe,,Luxembourg,442,Developed,Luxembourg,3373,69.0,526.0,2778,33.0,5388.0,110.0,30723.0,49080.0,626021,40.0,60.0,50.0,70.0,64.0,56.0,Luxembourg,1585612800,1988.0,13.0,7.59488438721652,0.0031756123197145144,-5.75225480862893,8.591929537530255
4472,Luxembourg,LUX,219.924324324324,94088.5922250508,566741.0,513663,55941,90.179,9.8210001,82.2926829268293,39.299999,World,150,Europe,155,Western Europe,,Luxembourg,442,Developed,Luxembourg,3373,69.0,526.0,2778,33.0,5388.0,110.0,30723.0,49080.0,626021,40.0,60.0,50.0,70.0,64.0,56.0,Luxembourg,1585699200,2178.0,14.0,7.686162303492906,0.00347911651526067,-5.660976892352543,8.591929537530255
4473,Luxembourg,LUX,219.924324324324,94088.5922250508,566741.0,513663,55941,90.179,9.8210001,82.2926829268293,39.299999,World,150,Europe,155,Western Europe,,Luxembourg,442,Developed,Luxembourg,3373,69.0,526.0,2778,33.0,5388.0,110.0,30723.0,49080.0,626021,40.0,60.0,50.0,70.0,64.0,56.0,Luxembourg,1585785600,2319.0,15.0,7.7488913372555315,0.0037043485761659753,-5.598247858589917,8.591929537530255
4474,Luxembourg,LUX,219.924324324324,94088.5922250508,566741.0,513663,55941,90.179,9.8210001,82.2926829268293,39.299999,World,150,Europe,155,Western Europe,,Luxembourg,442,Developed,Luxembourg,3373,69.0,526.0,2778,33.0,5388.0,110.0,30723.0,49080.0,626021,40.0,60.0,50.0,70.0,64.0,56.0,Luxembourg,1585872000,2487.0,16.0,7.818832443803404,0.003972710180648892,-5.528306752042044,8.591929537530255
4475,Luxembourg,LUX,219.924324324324,94088.5922250508,566741.0,513663,55941,90.179,9.8210001,82.2926829268293,39.299999,World,150,Europe,155,Western Europe,,Luxembourg,442,Developed,Luxembourg,3373,69.0,526.0,2778,33.0,5388.0,110.0,30723.0,49080.0,626021,40.0,60.0,50.0,70.0,64.0,56.0,Luxembourg,1585958400,2612.0,17.0,7.867871490396322,0.004172383993508205,-5.479267705449127,8.591929537530255
4476,Luxembourg,LUX,219.924324324324,94088.5922250508,566741.0,513663,55941,90.179,9.8210001,82.2926829268293,39.299999,World,150,Europe,155,Western Europe,,Luxembourg,442,Developed,Luxembourg,3373,69.0,526.0,2778,33.0,5388.0,110.0,30723.0,49080.0,626021,40.0,60.0,50.0,70.0,64.0,56.0,Luxembourg,1586044800,2729.0,18.0,7.911690520708339,0.004359278682344522,-5.43544867513711,8.591929537530255
4477,Luxembourg,LUX,219.924324324324,94088.5922250508,566741.0,513663,55941,90.179,9.8210001,82.2926829268293,39.299999,World,150,Europe,155,Western Europe,,Luxembourg,442,Developed,Luxembourg,3373,69.0,526.0,2778,33.0,5388.0,110.0,30723.0,49080.0,626021,40.0,60.0,50.0,70.0,64.0,56.0,Luxembourg,1586131200,2804.0,19.0,7.938802248154481,0.00447908297006011,-5.408336947690968,8.591929537530255
4478,Luxembourg,LUX,219.924324324324,94088.5922250508,566741.0,513663,55941,90.179,9.8210001,82.2926829268293,39.299999,World,150,Europe,155,Western Europe,,Luxembourg,442,Developed,Luxembourg,3373,69.0,526.0,2778,33.0,5388.0,110.0,30723.0,49080.0,626021,40.0,60.0,50.0,70.0,64.0,56.0,Luxembourg,1586217600,2843.0,20.0,7.952615111651,0.004541381199672215,-5.394524084194449,8.591929537530255
4561,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1584921600,114.0,0.0,4.736198448394496,5.4776169675431974e-05,-9.81225531852668,6.148468295917647
4562,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1585008000,136.0,1.0,4.912654885736052,6.534700943735744e-05,-9.635798881185123,6.148468295917647
4563,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1585094400,148.0,2.0,4.997212273764115,7.111292203477133e-05,-9.55124149315706,6.148468295917647
4564,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1585180800,177.0,3.0,5.176149732573829,8.504721081185491e-05,-9.372304034347346,6.148468295917647
4565,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1585267200,201.0,4.0,5.303304908059076,9.657903600668269e-05,-9.2451488588621,6.148468295917647
4566,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1585353600,219.0,5.0,5.389071729816501,0.00010522790490280353,-9.159382037104674,6.148468295917647
4567,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1585440000,241.0,6.0,5.484796933490655,0.000115798744664729,-9.06365683343052,6.148468295917647
4568,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1585526400,259.0,7.0,5.556828061699537,0.00012444761356084983,-8.991625705221637,6.148468295917647
4569,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1585612800,285.0,8.0,5.652489180268651,0.00013694042418857993,-8.895964586652525,6.148468295917647
4570,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1585699200,329.0,9.0,5.796057750765372,0.00015808210371243088,-8.752396016155803,6.148468295917647
4571,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1585785600,354.0,10.0,5.869296913133774,0.00017009442162370982,-8.6791568537874,6.148468295917647
4572,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1585872000,354.0,11.0,5.869296913133774,0.00017009442162370982,-8.6791568537874,6.148468295917647
4573,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1585958400,430.0,12.0,6.063785208687608,0.0002066118680739978,-8.484668558233567,6.148468295917647
4574,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1586044800,483.0,13.0,6.180016653652572,0.00023207798204590916,-8.368437113268602,6.148468295917647
4575,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1586131200,483.0,14.0,6.180016653652572,0.00023207798204590916,-8.368437113268602,6.148468295917647
4576,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1586217600,570.0,15.0,6.345636360828596,0.00027388084837715986,-8.20281740609258,6.148468295917647
4577,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1586304000,599.0,16.0,6.395261598115449,0.00028781513715424344,-8.153192168805726,6.148468295917647
4578,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1586390400,617.0,17.0,6.424869023905388,0.0002964640060503643,-8.123584743015787,6.148468295917647
4579,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1586476800,663.0,18.0,6.4967749901858625,0.00031856667100711754,-8.051678776735313,6.148468295917647
4580,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1586563200,711.0,19.0,6.566672429803241,0.0003416303213967731,-7.981781337117934,6.148468295917647
4581,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,World,150,Europe,39,Southern Europe,,Macedonia,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,Macedonia,1586649600,760.0,20.0,6.633318433280377,0.00036517446450287986,-7.915135333640798,6.148468295917647
4667,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1583798400,117.0,0.0,4.762173934797756,3.6216483192518282e-06,-12.528581298951044,5.056245805348308
4668,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1583884800,129.0,1.0,4.859812404361672,3.993099428918683e-06,-12.430942829387128,5.056245805348308
4669,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1583971200,149.0,2.0,5.003946305945459,4.6121846116967725e-06,-12.286808927803342,5.056245805348308
4670,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1584057600,158.0,3.0,5.062595033026967,4.890772943946913e-06,-12.228160200721835,5.056245805348308
4671,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1584144000,197.0,4.0,5.2832037287379885,6.097989050364189e-06,-12.007551505010813,5.056245805348308
4672,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1584230400,238.0,5.0,5.472270673671475,7.367113675059274e-06,-11.818484560077327,5.056245805348308
4673,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1584316800,428.0,6.0,6.059123195581797,1.3248422911451131e-05,-11.231632038167003,5.056245805348308
4674,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1584403200,553.0,7.0,6.315358001522335,1.7117705303814195e-05,-10.975397232226467,5.056245805348308
4675,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1584489600,673.0,8.0,6.511745329644728,2.0832216400482738e-05,-10.779009904104074,5.056245805348308
4676,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1584576000,790.0,9.0,6.672032945461067,2.4453864719734566e-05,-10.618722288287733,5.056245805348308
4677,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1584662400,900.0,10.0,6.802394763324311,2.7858833225014064e-05,-10.48836047042449,5.056245805348308
4678,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1584748800,1030.0,11.0,6.937314081223682,3.188288691307165e-05,-10.35344115252512,5.056245805348308
4679,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1584835200,1183.0,12.0,7.075808863978387,3.661888856132404e-05,-10.214946369770415,5.056245805348308
4680,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1584921600,1306.0,13.0,7.174724309836376,4.0426262435409296e-05,-10.116030923912424,5.056245805348308
4681,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1585008000,1518.0,14.0,7.325148957955575,4.698856537285705e-05,-9.965606275793226,5.056245805348308
4682,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1585094400,1624.0,15.0,7.392647520721623,5.026971684158093e-05,-9.898107713027178,5.056245805348308
4683,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1585180800,1796.0,16.0,7.493317248862145,5.559384941347251e-05,-9.797437984886656,5.056245805348308
4684,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1585267200,2031.0,17.0,7.616283561580385,6.286810031111507e-05,-9.674471672168416,5.056245805348308
4685,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1585353600,2161.0,18.0,7.6783263565068856,6.689215399917265e-05,-9.612428877241914,5.056245805348308
4686,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1585440000,2320.0,19.0,7.749322464660356,7.181388120225847e-05,-9.541432769088445,5.056245805348308
4687,Malaysia,MYS,93.51135291432051,25001.6126731494,30723155.0,22800575,7922580,74.21300000000001,25.787001,75.143,27.700001,World,142,Asia,35,South-eastern Asia,,Malaysia,458,Developing,Malaysia,5072,83.0,2647.0,2342,56.0,157.0,3.0,87183.0,2694.0,32305732,104.0,26.0,50.0,36.0,41.0,57.0,Malaysia,1585526400,2470.0,20.0,7.8119734296220225,7.645702007309415e-05,-9.478781804126777,5.056245805348308
4739,Malta,MLT,1390.790625,34087.0815138045,427616.0,420192,24861,94.414,5.586,81.7975609756098,40.900002,World,150,Europe,39,Southern Europe,,Malta,470,Developed,Malta,399,3.0,44.0,352,4.0,904.0,7.0,20139.0,45611.0,441372,56.0,59.0,47.0,96.0,47.0,66.0,Malta,1585008000,107.0,0.0,4.672828834461906,0.0002424258901788061,-8.324814501804306,6.806829360392176
4740,Malta,MLT,1390.790625,34087.0815138045,427616.0,420192,24861,94.414,5.586,81.7975609756098,40.900002,World,150,Europe,39,Southern Europe,,Malta,470,Developed,Malta,399,3.0,44.0,352,4.0,904.0,7.0,20139.0,45611.0,441372,56.0,59.0,47.0,96.0,47.0,66.0,Malta,1585094400,120.0,1.0,4.787491742782046,0.0002718795030042685,-8.210151593484166,6.806829360392176
4741,Malta,MLT,1390.790625,34087.0815138045,427616.0,420192,24861,94.414,5.586,81.7975609756098,40.900002,World,150,Europe,39,Southern Europe,,Malta,470,Developed,Malta,399,3.0,44.0,352,4.0,904.0,7.0,20139.0,45611.0,441372,56.0,59.0,47.0,96.0,47.0,66.0,Malta,1585180800,129.0,2.0,4.859812404361672,0.00029227046572958865,-8.13783093190454,6.806829360392176
4742,Malta,MLT,1390.790625,34087.0815138045,427616.0,420192,24861,94.414,5.586,81.7975609756098,40.900002,World,150,Europe,39,Southern Europe,,Malta,470,Developed,Malta,399,3.0,44.0,352,4.0,904.0,7.0,20139.0,45611.0,441372,56.0,59.0,47.0,96.0,47.0,66.0,Malta,1585267200,134.0,3.0,4.897839799950911,0.0003035987783547665,-8.099803536315301,6.806829360392176
4743,Malta,MLT,1390.790625,34087.0815138045,427616.0,420192,24861,94.414,5.586,81.7975609756098,40.900002,World,150,Europe,39,Southern Europe,,Malta,470,Developed,Malta,399,3.0,44.0,352,4.0,904.0,7.0,20139.0,45611.0,441372,56.0,59.0,47.0,96.0,47.0,66.0,Malta,1585353600,139.0,4.0,4.9344739331306915,0.00031492709097994434,-8.06316940313552,6.806829360392176
4744,Malta,MLT,1390.790625,34087.0815138045,427616.0,420192,24861,94.414,5.586,81.7975609756098,40.900002,World,150,Europe,39,Southern Europe,,Malta,470,Developed,Malta,399,3.0,44.0,352,4.0,904.0,7.0,20139.0,45611.0,441372,56.0,59.0,47.0,96.0,47.0,66.0,Malta,1585440000,149.0,5.0,5.003946305945459,0.0003375837162303001,-7.993697030320753,6.806829360392176
4745,Malta,MLT,1390.790625,34087.0815138045,427616.0,420192,24861,94.414,5.586,81.7975609756098,40.900002,World,150,Europe,39,Southern Europe,,Malta,470,Developed,Malta,399,3.0,44.0,352,4.0,904.0,7.0,20139.0,45611.0,441372,56.0,59.0,47.0,96.0,47.0,66.0,Malta,1585526400,151.0,6.0,5.017279836814924,0.0003421150412803712,-7.980363499451288,6.806829360392176
4746,Malta,MLT,1390.790625,34087.0815138045,427616.0,420192,24861,94.414,5.586,81.7975609756098,40.900002,World,150,Europe,39,Southern Europe,,Malta,470,Developed,Malta,399,3.0,44.0,352,4.0,904.0,7.0,20139.0,45611.0,441372,56.0,59.0,47.0,96.0,47.0,66.0,Malta,1585612800,156.0,7.0,5.049856007249537,0.00035344335390554907,-7.947787329016675,6.806829360392176
4747,Malta,MLT,1390.790625,34087.0815138045,427616.0,420192,24861,94.414,5.586,81.7975609756098,40.900002,World,150,Europe,39,Southern Europe,,Malta,470,Developed,Malta,399,3.0,44.0,352,4.0,904.0,7.0,20139.0,45611.0,441372,56.0,59.0,47.0,96.0,47.0,66.0,Malta,1585699200,167.0,8.0,5.117993812416755,0.00037836564168094034,-7.879649523849457,6.806829360392176
4748,Malta,MLT,1390.790625,34087.0815138045,427616.0,420192,24861,94.414,5.586,81.7975609756098,40.900002,World,150,Europe,39,Southern Europe,,Malta,470,Developed,Malta,399,3.0,44.0,352,4.0,904.0,7.0,20139.0,45611.0,441372,56.0,59.0,47.0,96.0,47.0,66.0,Malta,1585785600,188.0,9.0,5.236441962829949,0.0004259445547066873,-7.761201373436263,6.806829360392176
4749,Malta,MLT,1390.790625,34087.0815138045,427616.0,420192,24861,94.414,5.586,81.7975609756098,40.900002,World,150,Europe,39,Southern Europe,,Malta,470,Developed,Malta,399,3.0,44.0,352,4.0,904.0,7.0,20139.0,45611.0,441372,56.0,59.0,47.0,96.0,47.0,66.0,Malta,1585872000,195.0,10.0,5.272999558563747,0.00044180419238193635,-7.724643777702465,6.806829360392176
4750,Malta,MLT,1390.790625,34087.0815138045,427616.0,420192,24861,94.414,5.586,81.7975609756098,40.900002,World,150,Europe,39,Southern Europe,,Malta,470,Developed,Malta,399,3.0,44.0,352,4.0,904.0,7.0,20139.0,45611.0,441372,56.0,59.0,47.0,96.0,47.0,66.0,Malta,1585958400,202.0,11.0,5.308267697401205,0.00045766383005718534,-7.689375638865007,6.806829360392176
4751,Malta,MLT,1390.790625,34087.0815138045,427616.0,420192,24861,94.414,5.586,81.7975609756098,40.900002,World,150,Europe,39,Southern Europe,,Malta,470,Developed,Malta,399,3.0,44.0,352,4.0,904.0,7.0,20139.0,45611.0,441372,56.0,59.0,47.0,96.0,47.0,66.0,Malta,1586044800,213.0,12.0,5.3612921657094255,0.0004825861178325766,-7.636351170556787,6.806829360392176
